time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,timeUTC
1704222000,45260.66,44839.9,45172.28,3401.28,153157757.76,45060.88,direct,,2024-01-02 23:00:00
1704225600,45194.42,44770.76,45060.88,2436.36,109619475.45,44806.2,direct,,2024-01-03 00:00:00
1704229200,45126.16,44640.04,44806.2,2417.85,108550340.93,45125.59,direct,,2024-01-03 01:00:00
1704232800,45299.78,44883.82,45125.59,1401.91,63257008.13,45007.63,direct,,2024-01-03 02:00:00
1704236400,45069.49,44824.07,45007.63,1369.0,61541799.41,44970.34,direct,,2024-01-03 03:00:00
1704240000,45226.59,44889.12,44970.34,1342.53,60481324.48,45153.63,direct,,2024-01-03 04:00:00
1704243600,45350.24,45132.23,45153.63,1009.48,45658632.17,45337.51,direct,,2024-01-03 05:00:00
1704247200,45428.63,45244.13,45337.51,982.38,44525078.3,45297.24,direct,,2024-01-03 06:00:00
1704250800,45331.03,45186.32,45297.24,674.2,30510742.53,45286.9,direct,,2024-01-03 07:00:00
1704254400,45295.92,45150.41,45286.9,623.09,28177126.56,45204.76,direct,,2024-01-03 08:00:00
1704258000,45310.7,45137.61,45204.76,675.0,30537838.2,45190.67,direct,,2024-01-03 09:00:00
1704261600,45383.8,45178.9,45190.67,829.52,37544095.66,45346.9,direct,,2024-01-03 10:00:00
1704265200,45401.93,44969.25,45346.9,894.01,40395023.07,45032.57,direct,,2024-01-03 11:00:00
1704268800,45219.21,45024.52,45032.57,1157.48,52219384.51,45215.73,direct,,2024-01-03 12:00:00
1704272400,45513.73,45202.61,45215.73,1092.41,49550838.52,45359.63,direct,,2024-01-03 13:00:00
1704276000,45402.13,45056.36,45359.63,937.95,42413416.99,45166.51,direct,,2024-01-03 14:00:00
1704279600,45190.33,43527.07,45166.51,8706.87,385762982.76,43736.51,direct,,2024-01-03 15:00:00
1704283200,43745.55,40214.67,43736.51,20805.55,878347302.34,42812.41,direct,,2024-01-03 16:00:00
1704286800,42839.78,42359.27,42812.41,5475.4,233097674.35,42564.9,direct,,2024-01-03 17:00:00
1704290400,42565.71,42096.68,42564.9,4617.61,195304213.06,42215.75,direct,,2024-01-03 18:00:00
1704294000,43043.09,42211.87,42215.75,5662.07,240974329.35,43016.98,direct,,2024-01-03 19:00:00
1704297600,43594.12,42850.1,43016.98,6128.8,264855848.17,43035.4,direct,,2024-01-03 20:00:00
1704301200,43061.82,42658.68,43035.4,3627.96,155266552.54,42937.55,direct,,2024-01-03 21:00:00
1704304800,43074.23,42063.91,42937.55,5095.5,216946009.33,42268.92,direct,,2024-01-03 22:00:00
1704308400,43026.66,42184.54,42268.92,4581.27,195195324.78,42619.54,direct,,2024-01-03 23:00:00
1704312000,42863.14,42547.57,42619.54,2641.65,112820126.98,42735.92,direct,,2024-01-04 00:00:00
1704315600,42983.34,42610.11,42735.92,2427.06,103954064.89,42935.82,direct,,2024-01-04 01:00:00
1704319200,42956.5,42631.59,42935.82,1086.0,46518320.98,42769.04,direct,,2024-01-04 02:00:00
1704322800,42855.87,42615.03,42769.04,982.39,41984801.33,42854.08,direct,,2024-01-04 03:00:00
1704326400,42997.97,42778.89,42854.08,1266.63,54330526.18,42901.0,direct,,2024-01-04 04:00:00
1704330000,42954.02,42657.44,42901.0,1211.75,51813532.56,42734.7,direct,,2024-01-04 05:00:00
1704333600,43239.49,42727.8,42734.7,1300.59,55871173.35,43174.15,direct,,2024-01-04 06:00:00
1704337200,43244.63,43043.68,43174.15,951.24,41036475.81,43129.99,direct,,2024-01-04 07:00:00
1704340800,43222.73,43001.34,43129.99,964.0,41557355.2,43182.9,direct,,2024-01-04 08:00:00
1704344400,43300.04,43112.45,43182.9,682.4,29480101.14,43219.45,direct,,2024-01-04 09:00:00
1704348000,43259.27,43129.57,43219.45,709.0,30628104.72,43187.92,direct,,2024-01-04 10:00:00
1704351600,43284.31,42804.4,43187.92,2009.97,86555222.38,42811.18,direct,,2024-01-04 11:00:00
1704355200,42991.11,42767.18,42811.18,1112.09,47689615.67,42889.61,direct,,2024-01-04 12:00:00
1704358800,43106.4,42889.59,42889.61,982.06,42228435.34,43054.83,direct,,2024-01-04 13:00:00
1704362400,43128.92,42723.66,43054.83,1769.87,76003460.8,43121.13,direct,,2024-01-04 14:00:00
1704366000,43269.54,42991.88,43121.13,1345.53,58082291.01,43212.61,direct,,2024-01-04 15:00:00
1704369600,43448.43,43138.65,43212.61,2243.76,97237553.27,43422.16,direct,,2024-01-04 16:00:00
1704373200,43530.28,43230.17,43422.16,1476.11,64019204.3,43396.3,direct,,2024-01-04 17:00:00
1704376800,43778.32,43293.15,43396.3,2908.17,126520424.8,43707.0,direct,,2024-01-04 18:00:00
1704380400,44353.27,43645.24,43707.0,5196.65,228744122.19,44101.02,direct,,2024-01-04 19:00:00
1704384000,44177.44,43834.18,44101.02,3266.43,143664870.7,43961.43,direct,,2024-01-04 20:00:00
1704387600,44283.17,43885.17,43961.43,2930.26,129152415.45,44055.98,direct,,2024-01-04 21:00:00
1704391200,44192.66,43934.37,44055.98,1845.26,81348090.5,44098.36,direct,,2024-01-04 22:00:00
1704394800,44484.41,43987.81,44098.36,3270.29,144767165.71,44012.97,direct,,2024-01-04 23:00:00
1704398400,44751.27,43955.32,44012.97,4694.87,208092665.34,44172.07,direct,,2024-01-05 00:00:00
1704402000,44619.46,44171.23,44172.07,4025.42,178819532.5,44482.99,direct,,2024-01-05 01:00:00
1704405600,44797.03,44251.76,44482.99,2111.9,94130340.82,44363.04,direct,,2024-01-05 02:00:00
1704409200,44405.08,44115.75,44363.04,1264.69,55976070.46,44194.38,direct,,2024-01-05 03:00:00
1704412800,44299.94,44035.55,44194.38,1622.62,71682250.1,44267.02,direct,,2024-01-05 04:00:00
1704416400,44331.49,42508.08,44267.02,6660.31,288879603.39,43438.64,direct,,2024-01-05 05:00:00
1704420000,43932.25,43348.06,43438.64,3376.54,147306415.86,43555.96,direct,,2024-01-05 06:00:00
1704423600,43805.71,43465.12,43555.96,1533.49,66882399.78,43510.28,direct,,2024-01-05 07:00:00
1704427200,43659.44,43260.14,43510.28,1856.02,80663601.54,43624.91,direct,,2024-01-05 08:00:00
1704430800,43746.09,43553.76,43624.91,1247.87,54466771.84,43679.22,direct,,2024-01-05 09:00:00
1704434400,43949.1,43611.82,43679.22,1316.48,57606580.99,43877.15,direct,,2024-01-05 10:00:00
1704438000,43953.0,43763.45,43877.15,1285.37,56363532.13,43819.41,direct,,2024-01-05 11:00:00
1704441600,43982.06,43811.71,43819.41,956.57,41977202.29,43939.0,direct,,2024-01-05 12:00:00
1704445200,44337.77,43936.65,43939.0,2244.71,99086634.6,44183.67,direct,,2024-01-05 13:00:00
1704448800,44188.39,43524.93,44183.67,1819.79,79881942.92,43660.54,direct,,2024-01-05 14:00:00
1704452400,43939.65,43646.69,43660.54,1399.34,61327901.67,43795.84,direct,,2024-01-05 15:00:00
1704456000,44136.48,43666.8,43795.84,1727.03,75828687.8,43918.19,direct,,2024-01-05 16:00:00
1704459600,44121.49,43764.43,43918.19,2326.87,102203478.17,44021.88,direct,,2024-01-05 17:00:00
1704463200,44101.25,43246.33,44021.88,3868.63,168880749.53,43513.05,direct,,2024-01-05 18:00:00
1704466800,43835.94,43390.28,43513.05,2954.1,128986821.2,43524.62,direct,,2024-01-05 19:00:00
1704470400,43620.56,43249.86,43524.62,2493.01,108302218.43,43257.83,direct,,2024-01-05 20:00:00
1704474000,43651.91,43128.18,43257.83,2643.42,114689361.89,43644.29,direct,,2024-01-05 21:00:00
1704477600,43711.99,43459.35,43644.29,1672.84,72895032.28,43643.41,direct,,2024-01-05 22:00:00
1704481200,43839.97,43558.46,43643.41,1649.43,72035687.54,43627.1,direct,,2024-01-05 23:00:00
1704484800,44377.15,43627.0,43627.1,4369.79,192070987.95,43990.97,direct,,2024-01-06 00:00:00
1704488400,44004.52,43623.38,43990.97,2315.76,101471146.19,43967.52,direct,,2024-01-06 01:00:00
1704492000,44069.97,43811.87,43967.52,1057.86,46498004.83,44020.17,direct,,2024-01-06 02:00:00
1704495600,44349.94,44019.96,44020.17,1771.47,78289556.27,44178.89,direct,,2024-01-06 03:00:00
1704499200,44248.4,44027.61,44178.89,845.51,37316480.54,44111.44,direct,,2024-01-06 04:00:00
1704502800,44130.2,43960.31,44111.44,624.22,27496879.13,44003.38,direct,,2024-01-06 05:00:00
1704506400,44045.42,43880.0,44003.38,709.91,31202949.64,43952.3,direct,,2024-01-06 06:00:00
1704510000,44061.39,43863.46,43952.3,575.54,25301767.44,43977.93,direct,,2024-01-06 07:00:00
1704513600,44010.56,43879.2,43977.93,435.7,19144620.82,43889.38,direct,,2024-01-06 08:00:00
1704517200,43907.89,43645.09,43889.38,894.62,39173188.22,43733.52,direct,,2024-01-06 09:00:00
1704520800,43736.18,43476.64,43733.52,985.51,42983700.85,43503.43,direct,,2024-01-06 10:00:00
1704524400,43705.14,43444.9,43503.43,944.0,41156464.04,43696.74,direct,,2024-01-06 11:00:00
1704528000,43764.81,43593.95,43696.74,585.29,25566289.2,43735.93,direct,,2024-01-06 12:00:00
1704531600,43785.19,43673.49,43735.93,390.4,17075111.13,43683.76,direct,,2024-01-06 13:00:00
1704535200,43790.73,43617.6,43683.76,362.82,15855017.37,43727.06,direct,,2024-01-06 14:00:00
1704538800,43729.85,43655.5,43727.06,368.95,16121957.63,43702.18,direct,,2024-01-06 15:00:00
1704542400,43772.19,43578.06,43702.18,548.11,23947206.75,43634.73,direct,,2024-01-06 16:00:00
1704546000,43764.09,43586.06,43634.73,673.13,29410703.9,43735.62,direct,,2024-01-06 17:00:00
1704549600,43942.99,43731.74,43735.62,1115.73,48931988.24,43847.8,direct,,2024-01-06 18:00:00
1704553200,43925.12,43821.04,43847.8,607.02,26636230.47,43900.55,direct,,2024-01-06 19:00:00
1704556800,43998.46,43860.21,43900.55,590.74,25944504.57,43900.71,direct,,2024-01-06 20:00:00
1704560400,44030.34,43876.52,43900.71,541.99,23822974.71,43998.35,direct,,2024-01-06 21:00:00
1704564000,44169.0,43918.79,43998.35,988.43,43536161.12,44027.98,direct,,2024-01-06 22:00:00
1704567600,44044.4,43873.24,44027.98,648.58,28504855.18,43938.42,direct,,2024-01-06 23:00:00
1704571200,43991.3,43701.59,43938.42,1191.45,52269440.36,43856.84,direct,,2024-01-07 00:00:00
1704574800,43961.15,43759.19,43856.84,625.91,27463214.55,43922.76,direct,,2024-01-07 01:00:00
1704578400,43953.76,43793.17,43922.76,403.85,17723268.41,43908.5,direct,,2024-01-07 02:00:00
1704582000,43996.13,43771.25,43908.5,694.72,30480495.08,43988.33,direct,,2024-01-07 03:00:00
1704585600,44275.9,43961.39,43988.33,1158.51,51138915.78,44147.87,direct,,2024-01-07 04:00:00
1704589200,44183.34,43994.66,44147.87,601.73,26534342.92,43998.47,direct,,2024-01-07 05:00:00
1704592800,44116.7,43882.47,43998.47,594.55,26156795.13,43961.86,direct,,2024-01-07 06:00:00
1704596400,44062.34,43936.08,43961.86,474.21,20863860.96,43973.23,direct,,2024-01-07 07:00:00
1704600000,44063.48,43914.2,43973.23,463.86,20405936.98,44025.59,direct,,2024-01-07 08:00:00
1704603600,44091.26,43877.06,44025.59,442.52,19471578.66,43912.68,direct,,2024-01-07 09:00:00
1704607200,44105.48,43887.74,43912.68,739.01,32524315.36,44052.47,direct,,2024-01-07 10:00:00
1704610800,44122.88,44020.52,44052.47,447.35,19720723.31,44110.94,direct,,2024-01-07 11:00:00
1704614400,44194.73,44033.77,44110.94,583.19,25735002.75,44044.02,direct,,2024-01-07 12:00:00
1704618000,44088.94,43916.7,44044.02,694.69,30564559.71,43965.03,direct,,2024-01-07 13:00:00
1704621600,44014.33,43942.17,43965.03,438.9,19301874.63,43986.9,direct,,2024-01-07 14:00:00
1704625200,44142.63,43986.83,43986.9,677.85,29869029.57,44087.57,direct,,2024-01-07 15:00:00
1704628800,44162.96,44001.25,44087.57,485.51,21408189.33,44120.23,direct,,2024-01-07 16:00:00
1704632400,44456.01,44110.37,44120.23,1642.82,72814360.74,44423.13,direct,,2024-01-07 17:00:00
1704636000,44496.47,44311.27,44423.13,925.63,41097559.46,44423.14,direct,,2024-01-07 18:00:00
1704639600,44453.47,43980.06,44423.14,1238.67,54744804.66,44082.34,direct,,2024-01-07 19:00:00
1704643200,44202.59,43885.04,44082.34,1377.95,60703274.6,43953.8,direct,,2024-01-07 20:00:00
1704646800,44114.64,43756.14,43953.8,1358.0,59689314.18,44087.15,direct,,2024-01-07 21:00:00
1704650400,44193.21,44069.77,44087.15,490.83,21669005.31,44132.84,direct,,2024-01-07 22:00:00
1704654000,44282.01,44071.06,44132.84,578.91,25574919.76,44267.77,direct,,2024-01-07 23:00:00
1704657600,44289.96,44149.68,44267.77,633.17,27992938.82,44149.96,direct,,2024-01-08 00:00:00
1704661200,44271.49,44143.31,44149.96,550.3,24326278.19,44259.3,direct,,2024-01-08 01:00:00
1704664800,44259.3,43810.21,44259.3,1314.49,57849913.46,43893.07,direct,,2024-01-08 02:00:00
1704668400,44047.42,43639.57,43893.07,2143.78,93997218.24,43950.84,direct,,2024-01-08 03:00:00
1704672000,43993.46,43652.61,43950.84,1300.41,56979294.98,43657.14,direct,,2024-01-08 04:00:00
1704675600,43833.06,43640.07,43657.14,1689.28,73907727.02,43742.55,direct,,2024-01-08 05:00:00
1704679200,43827.07,43209.8,43742.55,1742.37,75851809.15,43388.3,direct,,2024-01-08 06:00:00
1704682800,43580.1,43260.98,43388.3,1512.85,65686029.19,43544.12,direct,,2024-01-08 07:00:00
1704686400,43629.0,43458.89,43544.12,1253.27,54556217.1,43620.12,direct,,2024-01-08 08:00:00
1704690000,43660.97,43487.91,43620.12,1228.1,53459736.77,43657.39,direct,,2024-01-08 09:00:00
1704693600,44324.32,43613.84,43657.39,3529.63,155316080.03,43926.07,direct,,2024-01-08 10:00:00
1704697200,44087.0,43814.37,43926.07,850.76,37375131.33,43993.5,direct,,2024-01-08 11:00:00
1704700800,44082.31,43879.45,43993.5,521.71,22947216.93,43891.9,direct,,2024-01-08 12:00:00
1704704400,43933.6,43671.07,43891.9,557.76,24451668.44,43743.92,direct,,2024-01-08 13:00:00
1704708000,44144.89,43718.77,43743.92,885.89,38948054.64,44107.03,direct,,2024-01-08 14:00:00
1704711600,44696.75,43983.72,44107.03,2480.05,110084548.71,44654.22,direct,,2024-01-08 15:00:00
1704715200,45212.72,44462.04,44654.22,5641.41,253350826.64,45150.57,direct,,2024-01-08 16:00:00
1704718800,45203.32,44866.04,45150.57,2609.21,117546029.5,44953.4,direct,,2024-01-08 17:00:00
1704722400,45124.44,44782.27,44953.4,2272.84,102244731.95,44829.38,direct,,2024-01-08 18:00:00
1704726000,45373.25,44719.31,44829.38,3873.47,174270504.16,44996.26,direct,,2024-01-08 19:00:00
1704729600,45188.34,44836.29,44996.26,2345.88,105601492.29,44982.01,direct,,2024-01-08 20:00:00
1704733200,45713.28,44958.03,44982.01,4170.28,189222946.67,45711.3,direct,,2024-01-08 21:00:00
1704736800,47033.29,45703.63,45711.3,12025.57,557230114.02,47012.9,direct,,2024-01-08 22:00:00
1704740400,47295.94,46640.44,47012.9,6371.28,299184228.28,47030.12,direct,,2024-01-08 23:00:00
1704744000,47192.87,46757.22,47030.12,3886.23,182521338.18,46811.36,direct,,2024-01-09 00:00:00
1704747600,47246.11,46703.96,46811.36,2928.14,137650040.45,47111.62,direct,,2024-01-09 01:00:00
1704751200,47152.94,46872.15,47111.62,1173.96,55167277.72,47040.38,direct,,2024-01-09 02:00:00
1704754800,47142.41,46873.93,47040.38,1207.32,56750460.87,46988.14,direct,,2024-01-09 03:00:00
1704758400,47179.09,46282.27,46988.14,3930.16,183446891.4,46702.86,direct,,2024-01-09 04:00:00
1704762000,46824.56,46315.92,46702.86,2504.34,116612807.43,46580.48,direct,,2024-01-09 05:00:00
1704765600,46813.6,46525.32,46580.48,1497.02,69908505.05,46810.36,direct,,2024-01-09 06:00:00
1704769200,47002.33,46794.16,46810.36,1437.34,67453363.27,46968.83,direct,,2024-01-09 07:00:00
1704772800,46975.33,46716.83,46968.83,905.83,42416864.9,46834.59,direct,,2024-01-09 08:00:00
1704776400,46873.94,46631.87,46834.59,977.32,45657565.43,46744.88,direct,,2024-01-09 09:00:00
1704780000,46866.82,46702.61,46744.88,751.27,35156430.16,46815.83,direct,,2024-01-09 10:00:00
1704783600,46953.0,46774.59,46815.83,791.73,37108884.24,46851.47,direct,,2024-01-09 11:00:00
1704787200,46894.6,46548.66,46851.47,1024.66,47881548.9,46570.8,direct,,2024-01-09 12:00:00
1704790800,46705.15,46455.2,46570.8,1165.3,54279698.26,46510.8,direct,,2024-01-09 13:00:00
1704794400,46696.48,46427.03,46510.8,798.95,37201931.12,46466.58,direct,,2024-01-09 14:00:00
1704798000,46660.69,46455.74,46466.58,1060.78,49397150.32,46648.78,direct,,2024-01-09 15:00:00
1704801600,47019.48,45612.98,46648.78,4722.97,218574356.15,46209.55,direct,,2024-01-09 16:00:00
1704805200,47060.35,46105.88,46209.55,3602.48,168124969.64,46862.39,direct,,2024-01-09 17:00:00
1704808800,47021.04,46519.36,46862.39,2580.42,120600874.03,46584.07,direct,,2024-01-09 18:00:00
1704812400,47024.49,46459.8,46584.07,3247.18,151901740.93,46876.5,direct,,2024-01-09 19:00:00
1704816000,46984.01,46755.26,46876.5,1612.9,75593841.35,46922.67,direct,,2024-01-09 20:00:00
1704819600,46937.08,46662.25,46922.67,1504.85,70400121.04,46743.69,direct,,2024-01-09 21:00:00
1704823200,46749.58,46526.06,46743.69,1749.05,81555048.68,46656.74,direct,,2024-01-09 22:00:00
1704826800,46899.51,46596.74,46656.74,1345.09,62897847.26,46890.85,direct,,2024-01-09 23:00:00
1704830400,46935.96,46607.23,46890.85,1852.68,86652782.42,46659.23,direct,,2024-01-10 00:00:00
1704834000,47923.17,44889.64,46659.23,21190.17,984066270.38,45437.91,direct,,2024-01-10 01:00:00
1704837600,46276.37,45341.37,45437.91,4001.16,183222664.52,46269.75,direct,,2024-01-10 02:00:00
1704841200,46269.94,45950.42,46269.75,2028.26,93520810.9,46123.0,direct,,2024-01-10 03:00:00
1704844800,46242.05,45813.31,46123.0,2406.16,110720652.8,45852.6,direct,,2024-01-10 04:00:00
1704848400,45959.12,45638.86,45852.6,949.63,43452344.26,45934.48,direct,,2024-01-10 05:00:00
1704852000,46092.19,45900.06,45934.48,1057.41,48639555.63,45983.88,direct,,2024-01-10 06:00:00
1704855600,46219.91,45952.86,45983.88,792.2,36549311.84,46131.93,direct,,2024-01-10 07:00:00
1704859200,46199.3,45974.92,46131.93,660.97,30462953.95,45984.08,direct,,2024-01-10 08:00:00
1704862800,46034.28,45915.62,45984.08,513.88,23624091.27,45984.56,direct,,2024-01-10 09:00:00
1704866400,46068.01,45907.44,45984.56,459.48,21132165.91,46024.49,direct,,2024-01-10 10:00:00
1704870000,46038.82,45765.61,46024.49,1131.8,51931950.44,45782.58,direct,,2024-01-10 11:00:00
1704873600,45861.42,45345.02,45782.58,1636.64,74654542.67,45352.76,direct,,2024-01-10 12:00:00
1704877200,45697.84,45347.42,45352.76,1275.07,58077238.16,45673.28,direct,,2024-01-10 13:00:00
1704880800,45741.12,45560.88,45673.28,707.88,32324515.33,45561.56,direct,,2024-01-10 14:00:00
1704884400,45675.46,45076.46,45561.56,2240.33,101618556.41,45525.51,direct,,2024-01-10 15:00:00
1704888000,45652.86,44401.33,45525.51,4798.33,215913171.3,44694.51,direct,,2024-01-10 16:00:00
1704891600,45392.46,44326.32,44694.51,3286.36,147822449.23,45130.72,direct,,2024-01-10 17:00:00
1704895200,45412.03,44826.11,45130.72,2882.83,129929003.77,44876.85,direct,,2024-01-10 18:00:00
1704898800,45630.45,44808.1,44876.85,4539.8,205391615.83,45561.39,direct,,2024-01-10 19:00:00
1704902400,45694.86,45203.35,45561.39,3005.63,136489145.01,45318.26,direct,,2024-01-10 20:00:00
1704906000,46462.94,45250.13,45318.26,3692.69,169478549.64,46400.42,direct,,2024-01-10 21:00:00
1704909600,46648.81,45996.56,46400.42,3764.2,174454794.39,46551.71,direct,,2024-01-10 22:00:00
1704913200,46732.77,46117.51,46551.71,4164.72,193255005.36,46510.91,direct,,2024-01-10 23:00:00
1704916800,46524.51,44930.56,46510.91,14520.68,663962484.81,46163.04,direct,,2024-01-11 00:00:00
1704920400,46306.82,45153.81,46163.04,8927.77,407966396.69,45951.49,direct,,2024-01-11 01:00:00
1704924000,46966.94,45783.29,45951.49,4729.09,219352688.11,46921.77,direct,,2024-01-11 02:00:00
1704927600,47705.84,46432.1,46921.77,8083.09,380761651.83,46667.48,direct,,2024-01-11 03:00:00
1704931200,46720.56,46313.74,46667.48,1907.23,88706818.83,46697.37,direct,,2024-01-11 04:00:00
1704934800,46778.6,46492.44,46697.37,1516.32,70699324.2,46525.65,direct,,2024-01-11 05:00:00
1704938400,46642.48,46516.2,46525.65,893.78,41634065.57,46573.56,direct,,2024-01-11 06:00:00
1704942000,46603.29,46245.43,46573.56,1831.92,85065722.57,46507.16,direct,,2024-01-11 07:00:00
1704945600,46518.86,46344.91,46507.16,746.84,34686569.64,46425.51,direct,,2024-01-11 08:00:00
1704949200,46431.57,45912.41,46425.51,1834.56,84692013.12,46087.72,direct,,2024-01-11 09:00:00
1704952800,46098.96,45642.36,46087.72,1868.07,85644261.16,45918.98,direct,,2024-01-11 10:00:00
1704956400,46162.38,45904.66,45918.98,1368.43,63033714.93,46101.2,direct,,2024-01-11 11:00:00
1704960000,46314.02,46070.49,46101.2,933.64,43153800.88,46282.2,direct,,2024-01-11 12:00:00
1704963600,46345.01,46216.65,46282.2,733.57,33949373.61,46232.56,direct,,2024-01-11 13:00:00
1704967200,46864.14,46212.22,46232.56,2056.89,95840369.44,46863.84,direct,,2024-01-11 14:00:00
1704970800,47153.73,46727.92,46863.84,1934.83,90833942.65,47070.67,direct,,2024-01-11 15:00:00
1704974400,47474.3,46968.61,47070.67,1983.24,93659130.9,47468.87,direct,,2024-01-11 16:00:00
1704978000,47468.87,46833.54,47468.87,3998.69,188741604.12,47348.77,direct,,2024-01-11 17:00:00
1704981600,49054.05,47263.64,47348.77,14705.46,709223111.8,48628.52,direct,,2024-01-11 18:00:00
1704985200,48709.34,46450.05,48628.52,9571.72,454357135.1,46716.91,direct,,2024-01-11 19:00:00
1704988800,46963.11,45732.27,46716.91,8798.02,406271533.64,45956.77,direct,,2024-01-11 20:00:00
1704992400,46522.79,45580.11,45956.77,4552.05,209562194.44,46477.06,direct,,2024-01-11 21:00:00
1704996000,46646.13,46260.02,46477.06,2852.71,132494979.0,46606.98,direct,,2024-01-11 22:00:00
1704999600,46736.75,46291.34,46606.98,2489.15,115866433.88,46695.66,direct,,2024-01-11 23:00:00
