time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,timeUTC
1704200400,2402.23,2384.3,2388.34,11786.06,28240347.21,2400.39,direct,,2024-01-02 17:00:00
1704204000,2404.9,2359.02,2400.39,22208.76,52889166.43,2369.4,direct,,2024-01-02 18:00:00
1704207600,2372.42,2354.67,2369.4,19924.21,47113913.99,2359.5,direct,,2024-01-02 19:00:00
1704211200,2370.92,2352.19,2359.5,16384.7,38663427.48,2369.35,direct,,2024-01-02 20:00:00
1704214800,2369.44,2353.14,2369.35,12952.91,30582422.67,2358.25,direct,,2024-01-02 21:00:00
1704218400,2370.49,2356.67,2358.25,13829.7,32700668.5,2366.75,direct,,2024-01-02 22:00:00
1704222000,2373.59,2356.58,2366.75,17985.02,42553063.5,2369.83,direct,,2024-01-02 23:00:00
1704225600,2380.77,2359.83,2369.83,18026.54,42719205.0,2360.64,direct,,2024-01-03 00:00:00
1704229200,2366.76,2343.68,2360.64,22163.42,52249492.65,2366.76,direct,,2024-01-03 01:00:00
1704232800,2373.44,2358.57,2366.76,9753.72,23080757.43,2360.17,direct,,2024-01-03 02:00:00
1704236400,2363.71,2352.13,2360.17,13343.52,31460024.0,2356.28,direct,,2024-01-03 03:00:00
1704240000,2367.55,2348.11,2356.28,13127.13,30972510.53,2362.1,direct,,2024-01-03 04:00:00
1704243600,2375.78,2360.88,2362.1,11117.64,26326626.4,2374.02,direct,,2024-01-03 05:00:00
1704247200,2385.27,2368.33,2374.02,14427.69,34280226.51,2369.77,direct,,2024-01-03 06:00:00
1704250800,2371.27,2365.18,2369.77,7221.39,17100674.83,2369.52,direct,,2024-01-03 07:00:00
1704254400,2374.94,2364.21,2369.52,9134.43,21645811.02,2371.13,direct,,2024-01-03 08:00:00
1704258000,2379.88,2368.84,2371.13,8267.01,19637843.09,2377.62,direct,,2024-01-03 09:00:00
1704261600,2381.46,2374.21,2377.62,7361.04,17508140.39,2375.96,direct,,2024-01-03 10:00:00
1704265200,2380.79,2357.99,2375.96,10691.49,25352188.92,2362.54,direct,,2024-01-03 11:00:00
1704268800,2372.04,2362.09,2362.54,9276.3,21957797.93,2371.18,direct,,2024-01-03 12:00:00
1704272400,2385.23,2370.88,2371.18,11492.25,27323747.77,2376.63,direct,,2024-01-03 13:00:00
1704276000,2381.29,2362.04,2376.63,10482.52,24868984.9,2365.35,direct,,2024-01-03 14:00:00
1704279600,2366.31,2295.16,2365.35,34114.93,79496943.48,2308.61,direct,,2024-01-03 15:00:00
1704283200,2308.83,2092.33,2308.61,152261.59,334518992.43,2249.84,direct,,2024-01-03 16:00:00
1704286800,2249.98,2210.88,2249.84,36598.81,81525619.52,2225.93,direct,,2024-01-03 17:00:00
1704290400,2226.11,2194.28,2225.93,28107.0,61985078.17,2195.85,direct,,2024-01-03 18:00:00
1704294000,2241.89,2193.16,2195.85,30569.53,67739465.57,2241.35,direct,,2024-01-03 19:00:00
1704297600,2245.94,2224.76,2241.35,28525.66,63797477.81,2232.53,direct,,2024-01-03 20:00:00
1704301200,2235.2,2214.19,2232.53,18896.29,42031140.83,2224.7,direct,,2024-01-03 21:00:00
1704304800,2229.27,2191.21,2224.7,22504.05,49732671.53,2199.76,direct,,2024-01-03 22:00:00
1704308400,2229.2,2198.53,2199.76,18310.04,40522528.25,2207.51,direct,,2024-01-03 23:00:00
1704312000,2224.44,2206.57,2207.51,11977.63,26536754.91,2219.09,direct,,2024-01-04 00:00:00
1704315600,2228.7,2213.63,2219.09,13776.14,30605670.81,2227.08,direct,,2024-01-04 01:00:00
1704319200,2227.45,2201.66,2227.08,9161.0,20293000.98,2206.5,direct,,2024-01-04 02:00:00
1704322800,2211.41,2197.59,2206.5,9201.36,20285556.61,2210.57,direct,,2024-01-04 03:00:00
1704326400,2220.56,2207.84,2210.57,10242.59,22663269.65,2212.02,direct,,2024-01-04 04:00:00
1704330000,2214.93,2203.62,2212.02,10963.44,24224593.26,2207.32,direct,,2024-01-04 05:00:00
1704333600,2233.87,2206.26,2207.32,10199.57,22660055.17,2232.89,direct,,2024-01-04 06:00:00
1704337200,2240.67,2227.24,2232.89,10769.06,24039792.3,2232.62,direct,,2024-01-04 07:00:00
1704340800,2241.04,2229.76,2232.62,10228.42,22865777.91,2239.55,direct,,2024-01-04 08:00:00
1704344400,2245.4,2235.03,2239.55,8773.93,19651118.52,2238.11,direct,,2024-01-04 09:00:00
1704348000,2246.36,2236.91,2238.11,9480.28,21239656.0,2240.45,direct,,2024-01-04 10:00:00
1704351600,2243.13,2223.04,2240.45,11688.77,26096921.37,2223.73,direct,,2024-01-04 11:00:00
1704355200,2227.76,2213.52,2223.73,11894.35,26403758.48,2217.78,direct,,2024-01-04 12:00:00
1704358800,2230.85,2216.79,2217.78,8745.46,19445716.22,2225.31,direct,,2024-01-04 13:00:00
1704362400,2227.81,2207.49,2225.31,10691.65,23727826.67,2224.51,direct,,2024-01-04 14:00:00
1704366000,2232.62,2217.92,2224.51,9114.69,20296559.3,2230.35,direct,,2024-01-04 15:00:00
1704369600,2243.16,2225.14,2230.35,13650.35,30526048.72,2238.35,direct,,2024-01-04 16:00:00
1704373200,2249.09,2234.32,2238.35,12625.82,28261829.86,2240.4,direct,,2024-01-04 17:00:00
1704376800,2275.56,2232.61,2240.4,18979.64,42705835.97,2274.69,direct,,2024-01-04 18:00:00
1704380400,2286.63,2263.77,2274.69,26286.72,59792691.66,2278.81,direct,,2024-01-04 19:00:00
1704384000,2282.9,2260.99,2278.81,24983.22,56710355.12,2271.69,direct,,2024-01-04 20:00:00
1704387600,2291.56,2269.52,2271.69,26015.14,59384655.2,2278.01,direct,,2024-01-04 21:00:00
1704391200,2282.54,2271.03,2278.01,9987.5,22739916.07,2276.19,direct,,2024-01-04 22:00:00
1704394800,2296.56,2274.13,2276.19,17204.55,39296136.01,2277.48,direct,,2024-01-04 23:00:00
1704398400,2296.81,2275.67,2277.48,16588.23,37896876.17,2276.37,direct,,2024-01-05 00:00:00
1704402000,2291.06,2271.93,2276.37,16113.2,36767378.27,2275.65,direct,,2024-01-05 01:00:00
1704405600,2289.85,2265.5,2275.65,9151.39,20834094.43,2272.5,direct,,2024-01-05 02:00:00
1704409200,2278.16,2268.78,2272.5,8029.36,18248296.11,2269.47,direct,,2024-01-05 03:00:00
1704412800,2277.1,2262.92,2269.47,12188.88,27666178.72,2270.17,direct,,2024-01-05 04:00:00
1704416400,2273.09,2216.2,2270.17,28203.65,63280306.6,2240.35,direct,,2024-01-05 05:00:00
1704420000,2253.33,2234.04,2240.35,13572.89,30463274.32,2242.75,direct,,2024-01-05 06:00:00
1704423600,2252.01,2241.15,2242.75,9326.28,20950087.85,2244.38,direct,,2024-01-05 07:00:00
1704427200,2249.74,2236.54,2244.38,9976.98,22376739.51,2245.91,direct,,2024-01-05 08:00:00
1704430800,2249.81,2243.35,2245.91,6004.31,13492395.01,2248.2,direct,,2024-01-05 09:00:00
1704434400,2259.04,2242.16,2248.2,7726.67,17389904.6,2257.01,direct,,2024-01-05 10:00:00
1704438000,2266.86,2254.52,2257.01,7970.2,18023161.73,2254.62,direct,,2024-01-05 11:00:00
1704441600,2260.51,2252.28,2254.62,7501.49,16922954.12,2254.27,direct,,2024-01-05 12:00:00
1704445200,2270.4,2254.1,2254.27,8566.2,19392885.78,2266.34,direct,,2024-01-05 13:00:00
1704448800,2267.28,2235.65,2266.34,9786.37,22072863.01,2241.76,direct,,2024-01-05 14:00:00
1704452400,2251.23,2240.69,2241.76,9273.43,20823292.36,2243.65,direct,,2024-01-05 15:00:00
1704456000,2254.99,2236.82,2243.65,7749.48,17407129.11,2243.57,direct,,2024-01-05 16:00:00
1704459600,2253.36,2239.65,2243.57,10304.05,23143765.14,2249.0,direct,,2024-01-05 17:00:00
1704463200,2254.05,2222.31,2249.0,20383.27,45576015.26,2228.46,direct,,2024-01-05 18:00:00
1704466800,2243.66,2220.18,2228.46,17036.55,38025539.11,2226.15,direct,,2024-01-05 19:00:00
1704470400,2234.82,2212.23,2226.15,13735.13,30537531.64,2213.24,direct,,2024-01-05 20:00:00
1704474000,2234.49,2208.01,2213.24,16090.31,35749948.18,2233.69,direct,,2024-01-05 21:00:00
1704477600,2239.42,2226.0,2233.69,10172.95,22713476.92,2235.33,direct,,2024-01-05 22:00:00
1704481200,2242.0,2231.57,2235.33,10554.0,23601176.96,2235.75,direct,,2024-01-05 23:00:00
1704484800,2260.2,2235.69,2235.75,14855.59,33364994.4,2250.06,direct,,2024-01-06 00:00:00
1704488400,2250.29,2236.05,2250.06,10120.4,22698856.37,2247.9,direct,,2024-01-06 01:00:00
1704492000,2250.78,2240.32,2247.9,5752.08,12917147.44,2249.36,direct,,2024-01-06 02:00:00
1704495600,2277.99,2249.36,2249.36,16903.77,38337923.94,2270.21,direct,,2024-01-06 03:00:00
1704499200,2271.59,2259.83,2270.21,8764.96,19860421.13,2264.75,direct,,2024-01-06 04:00:00
1704502800,2265.25,2255.35,2264.75,7967.32,18010139.01,2257.08,direct,,2024-01-06 05:00:00
1704506400,2259.95,2253.24,2257.08,5624.65,12694737.31,2257.17,direct,,2024-01-06 06:00:00
1704510000,2258.22,2252.69,2257.17,4737.91,10686499.98,2255.47,direct,,2024-01-06 07:00:00
1704513600,2257.55,2248.02,2255.47,6440.82,14508794.71,2249.03,direct,,2024-01-06 08:00:00
1704517200,2251.42,2231.68,2249.03,9037.83,20263264.81,2236.96,direct,,2024-01-06 09:00:00
1704520800,2237.6,2218.09,2236.96,13668.8,30444795.18,2221.35,direct,,2024-01-06 10:00:00
1704524400,2234.85,2218.54,2221.35,10161.6,22647028.53,2234.73,direct,,2024-01-06 11:00:00
1704528000,2239.39,2230.59,2234.73,5141.52,11492104.77,2239.26,direct,,2024-01-06 12:00:00
1704531600,2240.92,2235.27,2239.26,5487.84,12283186.44,2236.04,direct,,2024-01-06 13:00:00
1704535200,2240.61,2231.35,2236.04,4124.0,9220021.4,2237.44,direct,,2024-01-06 14:00:00
1704538800,2240.34,2232.84,2237.44,4136.83,9254308.41,2239.97,direct,,2024-01-06 15:00:00
1704542400,2243.1,2229.98,2239.97,5471.39,12239645.67,2233.71,direct,,2024-01-06 16:00:00
1704546000,2240.05,2230.15,2233.71,5119.52,11448395.61,2238.37,direct,,2024-01-06 17:00:00
1704549600,2249.13,2237.66,2238.37,7027.83,15766104.25,2242.31,direct,,2024-01-06 18:00:00
1704553200,2249.36,2239.49,2242.31,7199.61,16166958.61,2247.86,direct,,2024-01-06 19:00:00
1704556800,2250.94,2244.86,2247.86,5913.58,13291757.12,2247.09,direct,,2024-01-06 20:00:00
1704560400,2253.95,2244.46,2247.09,5550.06,12479969.73,2250.42,direct,,2024-01-06 21:00:00
1704564000,2255.88,2246.63,2250.42,5136.6,11560628.68,2248.61,direct,,2024-01-06 22:00:00
1704567600,2249.41,2239.55,2248.61,4635.73,10405675.59,2245.99,direct,,2024-01-06 23:00:00
1704571200,2248.87,2237.83,2245.99,6397.86,14349261.39,2243.27,direct,,2024-01-07 00:00:00
1704574800,2244.05,2237.34,2243.27,5150.21,11541046.99,2241.68,direct,,2024-01-07 01:00:00
1704578400,2242.39,2232.57,2241.68,4622.69,10344167.05,2238.93,direct,,2024-01-07 02:00:00
1704582000,2241.85,2232.21,2238.93,6176.78,13817633.32,2241.73,direct,,2024-01-07 03:00:00
1704585600,2255.55,2239.54,2241.73,6370.5,14324749.08,2251.01,direct,,2024-01-07 04:00:00
1704589200,2255.12,2242.62,2251.01,5985.64,13464112.6,2242.62,direct,,2024-01-07 05:00:00
1704592800,2250.06,2236.94,2242.62,4965.49,11140809.28,2241.64,direct,,2024-01-07 06:00:00
1704596400,2247.6,2241.6,2241.64,4004.9,8988756.96,2243.57,direct,,2024-01-07 07:00:00
1704600000,2249.94,2243.55,2243.57,4563.96,10256063.21,2249.81,direct,,2024-01-07 08:00:00
1704603600,2251.65,2242.7,2249.81,3472.94,7803936.16,2244.35,direct,,2024-01-07 09:00:00
1704607200,2252.05,2242.48,2244.35,4182.5,9404359.75,2250.71,direct,,2024-01-07 10:00:00
1704610800,2252.55,2247.55,2250.71,4342.5,9770331.45,2250.36,direct,,2024-01-07 11:00:00
1704614400,2254.01,2240.22,2250.36,6492.17,14591093.26,2241.1,direct,,2024-01-07 12:00:00
1704618000,2243.32,2231.87,2241.1,6526.1,14599907.87,2234.69,direct,,2024-01-07 13:00:00
1704621600,2241.07,2234.34,2234.69,4760.35,10655924.47,2238.63,direct,,2024-01-07 14:00:00
1704625200,2244.01,2235.43,2238.63,5084.61,11389285.41,2238.62,direct,,2024-01-07 15:00:00
1704628800,2242.67,2233.02,2238.62,4214.27,9433087.09,2239.19,direct,,2024-01-07 16:00:00
1704632400,2258.2,2238.68,2239.19,7599.61,17100097.36,2253.06,direct,,2024-01-07 17:00:00
1704636000,2256.0,2244.95,2253.06,6082.07,13684463.77,2250.43,direct,,2024-01-07 18:00:00
1704639600,2250.92,2223.95,2250.43,10883.62,24335785.66,2232.14,direct,,2024-01-07 19:00:00
1704643200,2236.88,2223.17,2232.14,8100.61,18076053.94,2227.98,direct,,2024-01-07 20:00:00
1704646800,2243.85,2222.67,2227.98,8712.83,19482860.41,2240.49,direct,,2024-01-07 21:00:00
1704650400,2249.6,2238.06,2240.49,6137.58,13767327.24,2246.34,direct,,2024-01-07 22:00:00
1704654000,2251.07,2243.08,2246.34,5882.3,13217511.88,2249.95,direct,,2024-01-07 23:00:00
1704657600,2252.48,2240.74,2249.95,7917.43,17787164.14,2240.79,direct,,2024-01-08 00:00:00
1704661200,2245.76,2236.33,2240.79,6194.18,13883074.92,2241.17,direct,,2024-01-08 01:00:00
1704664800,2241.17,2210.17,2241.17,16478.93,36654176.7,2217.71,direct,,2024-01-08 02:00:00
1704668400,2226.37,2207.13,2217.71,15573.93,34538987.65,2222.73,direct,,2024-01-08 03:00:00
1704672000,2225.41,2191.27,2222.73,17972.76,39659233.77,2195.91,direct,,2024-01-08 04:00:00
1704675600,2210.97,2194.28,2195.91,11706.68,25822034.25,2205.44,direct,,2024-01-08 05:00:00
1704679200,2209.24,2173.82,2205.44,14013.74,30735315.98,2184.96,direct,,2024-01-08 06:00:00
1704682800,2193.27,2168.41,2184.96,19948.36,43550282.38,2191.82,direct,,2024-01-08 07:00:00
1704686400,2199.48,2189.08,2191.82,6524.63,14312342.95,2197.39,direct,,2024-01-08 08:00:00
1704690000,2198.62,2190.18,2197.39,5044.26,11072408.09,2197.35,direct,,2024-01-08 09:00:00
1704693600,2224.38,2195.53,2197.35,13379.82,29624109.22,2214.01,direct,,2024-01-08 10:00:00
1704697200,2230.39,2213.33,2214.01,5123.76,11387090.67,2225.05,direct,,2024-01-08 11:00:00
1704700800,2235.09,2222.11,2225.05,5867.21,13075302.02,2223.2,direct,,2024-01-08 12:00:00
1704704400,2226.05,2206.11,2223.2,5357.47,11889367.08,2212.22,direct,,2024-01-08 13:00:00
1704708000,2230.28,2209.44,2212.22,6502.42,14447728.72,2227.4,direct,,2024-01-08 14:00:00
1704711600,2242.02,2221.41,2227.4,11121.7,24789991.46,2241.16,direct,,2024-01-08 15:00:00
1704715200,2270.66,2240.91,2241.16,20887.02,47110626.84,2266.88,direct,,2024-01-08 16:00:00
1704718800,2276.95,2261.24,2266.88,14080.61,31941031.15,2267.8,direct,,2024-01-08 17:00:00
1704722400,2274.38,2258.23,2267.8,9159.32,20752458.77,2263.19,direct,,2024-01-08 18:00:00
1704726000,2283.84,2258.36,2263.19,15697.97,35632377.49,2271.33,direct,,2024-01-08 19:00:00
1704729600,2283.31,2261.74,2271.33,12313.53,27960307.69,2265.07,direct,,2024-01-08 20:00:00
1704733200,2309.29,2263.27,2265.07,21588.02,49325671.91,2309.24,direct,,2024-01-08 21:00:00
1704736800,2341.45,2308.11,2309.24,30831.18,71675753.7,2338.22,direct,,2024-01-08 22:00:00
1704740400,2360.37,2326.37,2338.22,31730.83,74448169.2,2356.68,direct,,2024-01-08 23:00:00
1704744000,2359.66,2336.77,2356.68,14803.39,34781117.78,2338.32,direct,,2024-01-09 00:00:00
1704747600,2349.03,2335.22,2338.32,10552.03,24703731.72,2339.33,direct,,2024-01-09 01:00:00
1704751200,2344.35,2335.17,2339.33,6712.03,15701159.82,2339.35,direct,,2024-01-09 02:00:00
1704754800,2339.5,2328.19,2339.35,10821.76,25244782.24,2332.66,direct,,2024-01-09 03:00:00
1704758400,2338.59,2292.04,2332.66,16504.18,38238906.74,2308.58,direct,,2024-01-09 04:00:00
1704762000,2316.66,2298.55,2308.58,11575.47,26714657.9,2310.73,direct,,2024-01-09 05:00:00
1704765600,2317.81,2307.46,2310.73,7563.54,17494431.53,2313.8,direct,,2024-01-09 06:00:00
1704769200,2315.96,2308.83,2313.8,7317.01,16920394.68,2311.04,direct,,2024-01-09 07:00:00
1704772800,2318.74,2302.09,2311.04,8052.76,18607262.84,2316.58,direct,,2024-01-09 08:00:00
1704776400,2319.49,2302.96,2316.58,6617.13,15292288.85,2309.77,direct,,2024-01-09 09:00:00
1704780000,2310.21,2298.96,2309.77,6125.46,14120104.18,2303.44,direct,,2024-01-09 10:00:00
1704783600,2310.8,2300.03,2303.44,5377.52,12404816.9,2307.53,direct,,2024-01-09 11:00:00
1704787200,2312.35,2291.67,2307.53,9599.94,22099921.94,2292.62,direct,,2024-01-09 12:00:00
1704790800,2297.87,2286.49,2292.62,11030.17,25295114.44,2292.62,direct,,2024-01-09 13:00:00
1704794400,2302.75,2290.36,2292.62,6511.93,14958855.82,2293.73,direct,,2024-01-09 14:00:00
1704798000,2304.03,2290.49,2293.73,9430.25,21668473.93,2300.09,direct,,2024-01-09 15:00:00
1704801600,2305.06,2231.3,2300.09,27262.57,61847066.71,2265.66,direct,,2024-01-09 16:00:00
1704805200,2284.1,2262.11,2265.66,24756.77,56296013.47,2276.01,direct,,2024-01-09 17:00:00
1704808800,2283.56,2243.41,2276.01,22693.66,51325613.24,2248.3,direct,,2024-01-09 18:00:00
1704812400,2268.56,2242.79,2248.3,14948.49,33752430.46,2257.72,direct,,2024-01-09 19:00:00
1704816000,2266.21,2244.33,2257.72,12793.92,28867330.34,2264.92,direct,,2024-01-09 20:00:00
1704819600,2270.94,2257.07,2264.92,10916.21,24705830.58,2265.0,direct,,2024-01-09 21:00:00
1704823200,2278.31,2260.51,2265.0,11211.96,25465057.59,2276.46,direct,,2024-01-09 22:00:00
1704826800,2278.36,2259.34,2276.46,10860.66,24663515.65,2271.11,direct,,2024-01-09 23:00:00
1704830400,2273.94,2248.44,2271.11,17020.2,38452991.05,2251.21,direct,,2024-01-10 00:00:00
1704834000,2373.21,2249.91,2251.21,99908.22,230371411.07,2317.79,direct,,2024-01-10 01:00:00
1704837600,2371.77,2317.18,2317.79,33139.72,77873265.1,2342.24,direct,,2024-01-10 02:00:00
1704841200,2346.79,2318.91,2342.24,16410.42,38317560.6,2344.97,direct,,2024-01-10 03:00:00
1704844800,2399.74,2341.51,2344.97,38945.44,92512033.36,2398.74,direct,,2024-01-10 04:00:00
1704848400,2400.75,2366.91,2398.74,20265.13,48251708.94,2377.34,direct,,2024-01-10 05:00:00
1704852000,2377.89,2346.11,2377.34,19959.25,47137969.84,2347.92,direct,,2024-01-10 06:00:00
1704855600,2368.97,2345.04,2347.92,8958.9,21116608.88,2362.3,direct,,2024-01-10 07:00:00
1704859200,2389.02,2358.64,2362.3,11150.25,26446030.57,2381.25,direct,,2024-01-10 08:00:00
1704862800,2393.55,2372.94,2381.25,11714.18,27913436.39,2387.12,direct,,2024-01-10 09:00:00
1704866400,2388.57,2373.67,2387.12,8326.98,19818784.01,2381.47,direct,,2024-01-10 10:00:00
1704870000,2386.42,2367.07,2381.47,10711.47,25467144.8,2369.64,direct,,2024-01-10 11:00:00
1704873600,2383.69,2364.22,2369.64,10536.93,24993322.41,2366.21,direct,,2024-01-10 12:00:00
1704877200,2430.39,2366.09,2366.21,32237.2,77662547.92,2425.82,direct,,2024-01-10 13:00:00
1704880800,2427.26,2401.23,2425.82,17827.41,43050399.85,2401.62,direct,,2024-01-10 14:00:00
1704884400,2410.0,2384.66,2401.62,14813.46,35547533.91,2403.1,direct,,2024-01-10 15:00:00
1704888000,2418.16,2345.71,2403.1,38188.94,90784629.04,2360.97,direct,,2024-01-10 16:00:00
1704891600,2391.19,2352.11,2360.97,20336.06,48360939.49,2378.85,direct,,2024-01-10 17:00:00
1704895200,2395.46,2370.74,2378.85,18165.78,43315230.28,2386.83,direct,,2024-01-10 18:00:00
1704898800,2457.41,2384.17,2386.83,58254.64,141730279.29,2450.11,direct,,2024-01-10 19:00:00
1704902400,2458.91,2407.19,2450.11,34959.55,85026910.05,2408.23,direct,,2024-01-10 20:00:00
1704906000,2445.3,2402.43,2408.23,28084.18,68115486.59,2437.55,direct,,2024-01-10 21:00:00
1704909600,2442.98,2416.26,2437.55,26289.88,63883895.93,2435.95,direct,,2024-01-10 22:00:00
1704913200,2482.73,2427.46,2435.95,52470.33,129240869.07,2479.34,direct,,2024-01-10 23:00:00
1704916800,2489.01,2416.26,2479.34,82195.99,202004041.76,2485.62,direct,,2024-01-11 00:00:00
1704920400,2533.69,2474.16,2485.62,89863.52,225646002.62,2528.18,direct,,2024-01-11 01:00:00
1704924000,2555.9,2510.95,2528.18,40852.89,103667404.51,2548.28,direct,,2024-01-11 02:00:00
1704927600,2643.46,2544.78,2548.28,64564.75,167667246.4,2584.69,direct,,2024-01-11 03:00:00
1704931200,2608.34,2569.56,2584.69,30275.79,78243354.27,2606.75,direct,,2024-01-11 04:00:00
1704934800,2607.72,2567.23,2606.75,19536.03,50576895.11,2569.12,direct,,2024-01-11 05:00:00
1704938400,2586.87,2567.44,2569.12,14490.34,37364228.79,2581.61,direct,,2024-01-11 06:00:00
1704942000,2614.32,2572.77,2581.61,20888.99,54176574.04,2613.72,direct,,2024-01-11 07:00:00
1704945600,2630.27,2606.33,2613.72,22523.89,58899667.81,2616.18,direct,,2024-01-11 08:00:00
1704949200,2616.54,2585.23,2616.18,16844.61,43812791.5,2597.4,direct,,2024-01-11 09:00:00
1704952800,2598.85,2573.81,2597.4,19854.29,51264684.24,2577.89,direct,,2024-01-11 10:00:00
1704956400,2591.8,2576.79,2577.89,10487.92,27107028.48,2589.46,direct,,2024-01-11 11:00:00
1704960000,2616.43,2587.25,2589.46,14619.36,38066959.34,2615.62,direct,,2024-01-11 12:00:00
1704963600,2620.03,2605.01,2615.62,13104.27,34222901.48,2609.02,direct,,2024-01-11 13:00:00
1704967200,2649.53,2607.52,2609.02,21950.61,57656632.97,2637.21,direct,,2024-01-11 14:00:00
1704970800,2665.1,2628.48,2637.21,19684.9,52105110.59,2658.59,direct,,2024-01-11 15:00:00
1704974400,2662.09,2637.44,2658.59,19431.67,51463049.71,2648.31,direct,,2024-01-11 16:00:00
1704978000,2657.69,2625.65,2648.31,24423.29,64568696.36,2636.76,direct,,2024-01-11 17:00:00
1704981600,2688.39,2618.53,2636.76,58699.84,155790666.51,2683.27,direct,,2024-01-11 18:00:00
1704985200,2690.17,2597.55,2683.27,63688.86,168364512.95,2613.19,direct,,2024-01-11 19:00:00
1704988800,2624.69,2568.58,2613.19,53752.17,139189160.94,2586.66,direct,,2024-01-11 20:00:00
1704992400,2613.07,2572.95,2586.66,23832.6,61820551.76,2600.6,direct,,2024-01-11 21:00:00
