time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,timeUTC
1704153600,110.83,108.77,110.02,177807.14,19461689.05,110.65,direct,,2024-01-02 04:00:00
1704157200,113.21,110.6,110.65,300095.28,33572422.2,111.1,direct,,2024-01-02 05:00:00
1704160800,112.09,111.02,111.1,131412.09,14613365.58,112.03,direct,,2024-01-02 06:00:00
1704164400,112.08,110.85,112.03,97784.57,10879450.11,111.49,direct,,2024-01-02 07:00:00
1704168000,112.91,111.01,111.49,89259.29,9978006.12,112.59,direct,,2024-01-02 08:00:00
1704171600,113.25,112.26,112.59,101623.22,11451350.09,112.74,direct,,2024-01-02 09:00:00
1704175200,113.32,111.93,112.74,74279.83,8366798.86,112.76,direct,,2024-01-02 10:00:00
1704178800,114.76,112.76,112.76,140264.77,16003286.07,114.53,direct,,2024-01-02 11:00:00
1704182400,115.07,113.85,114.53,123616.78,14170606.9,114.58,direct,,2024-01-02 12:00:00
1704186000,117.0,114.48,114.58,142193.81,16503679.09,115.96,direct,,2024-01-02 13:00:00
1704189600,116.71,114.49,115.96,97620.03,11271051.77,115.43,direct,,2024-01-02 14:00:00
1704193200,115.69,112.92,115.43,124310.34,14206282.77,113.91,direct,,2024-01-02 15:00:00
1704196800,114.44,112.87,113.91,98042.23,11146218.21,113.02,direct,,2024-01-02 16:00:00
1704200400,114.11,112.98,113.02,97545.58,11086009.99,113.45,direct,,2024-01-02 17:00:00
1704204000,113.84,109.31,113.45,196488.55,21849979.23,110.12,direct,,2024-01-02 18:00:00
1704207600,110.68,107.86,110.12,199431.75,21825738.54,109.7,direct,,2024-01-02 19:00:00
1704211200,110.45,108.6,109.7,123445.4,13508352.38,110.18,direct,,2024-01-02 20:00:00
1704214800,110.48,106.82,110.18,180286.9,19514218.81,107.74,direct,,2024-01-02 21:00:00
1704218400,108.45,107.55,107.74,71943.06,7770683.18,107.82,direct,,2024-01-02 22:00:00
1704222000,109.07,107.05,107.82,113264.19,12225678.91,107.7,direct,,2024-01-02 23:00:00
1704225600,108.7,107.03,107.7,89705.33,9666450.73,107.05,direct,,2024-01-03 00:00:00
1704229200,108.0,106.69,107.05,67329.26,7224696.4,108.0,direct,,2024-01-03 01:00:00
1704232800,108.92,107.63,108.0,99101.63,10745165.15,108.04,direct,,2024-01-03 02:00:00
1704236400,108.06,106.05,108.04,91292.73,9757222.3,106.76,direct,,2024-01-03 03:00:00
1704240000,108.02,106.6,106.76,48753.1,5238310.83,107.39,direct,,2024-01-03 04:00:00
1704243600,108.53,106.78,107.39,71614.15,7710338.04,108.24,direct,,2024-01-03 05:00:00
1704247200,108.73,107.54,108.24,49301.43,5330773.3,107.79,direct,,2024-01-03 06:00:00
1704250800,108.14,107.24,107.79,27407.04,2950647.67,108.14,direct,,2024-01-03 07:00:00
1704254400,108.38,107.2,108.14,35079.16,3781661.99,108.02,direct,,2024-01-03 08:00:00
1704258000,108.88,107.78,108.02,52226.78,5668907.97,108.4,direct,,2024-01-03 09:00:00
1704261600,109.77,108.03,108.4,67111.85,7322919.59,109.23,direct,,2024-01-03 10:00:00
1704265200,109.96,107.56,109.23,71873.72,7829462.13,107.85,direct,,2024-01-03 11:00:00
1704268800,108.6,107.65,107.85,32694.82,3534551.71,108.37,direct,,2024-01-03 12:00:00
1704272400,109.37,108.29,108.37,57764.21,6284565.98,109.03,direct,,2024-01-03 13:00:00
1704276000,109.39,106.4,109.03,80777.05,8694956.45,107.32,direct,,2024-01-03 14:00:00
1704279600,107.45,102.55,107.32,202163.67,21183193.81,103.45,direct,,2024-01-03 15:00:00
1704283200,103.46,84.21,103.45,1288750.99,122749693.76,100.55,direct,,2024-01-03 16:00:00
1704286800,100.57,96.54,100.55,479450.55,47402054.45,98.45,direct,,2024-01-03 17:00:00
1704290400,98.59,95.12,98.45,542007.56,52542903.02,96.64,direct,,2024-01-03 18:00:00
1704294000,102.0,96.58,96.64,350375.99,34521125.06,101.99,direct,,2024-01-03 19:00:00
1704297600,103.18,98.68,101.99,324017.8,32630928.94,99.76,direct,,2024-01-03 20:00:00
1704301200,99.78,96.75,99.76,234435.7,23007631.53,97.88,direct,,2024-01-03 21:00:00
1704304800,100.43,95.5,97.88,238078.14,23314794.63,96.92,direct,,2024-01-03 22:00:00
1704308400,98.52,96.55,96.92,115902.01,11314766.99,97.46,direct,,2024-01-03 23:00:00
1704312000,99.78,97.31,97.46,141861.6,14029113.29,99.67,direct,,2024-01-04 00:00:00
1704315600,100.52,98.68,99.67,97041.83,9676277.5,100.28,direct,,2024-01-04 01:00:00
1704319200,100.33,98.24,100.28,105603.3,10496226.99,98.89,direct,,2024-01-04 02:00:00
1704322800,99.03,97.85,98.89,59554.33,5854820.29,98.59,direct,,2024-01-04 03:00:00
1704326400,100.35,98.29,98.59,61442.24,6125207.59,100.2,direct,,2024-01-04 04:00:00
1704330000,100.45,97.71,100.2,81672.68,8063653.46,98.49,direct,,2024-01-04 05:00:00
1704333600,101.13,98.16,98.49,99912.2,9985700.03,100.94,direct,,2024-01-04 06:00:00
1704337200,101.99,100.27,100.94,84867.65,8585327.9,101.19,direct,,2024-01-04 07:00:00
1704340800,101.51,100.34,101.19,42721.91,4306718.47,100.66,direct,,2024-01-04 08:00:00
1704344400,101.67,99.78,100.66,52002.14,5240971.33,101.26,direct,,2024-01-04 09:00:00
1704348000,101.54,100.51,101.26,31689.15,3201729.18,100.81,direct,,2024-01-04 10:00:00
1704351600,101.26,98.86,100.81,65275.48,6517948.9,98.95,direct,,2024-01-04 11:00:00
1704355200,99.35,97.62,98.95,80927.02,7958008.89,98.13,direct,,2024-01-04 12:00:00
1704358800,99.18,98.11,98.13,30046.81,2961495.75,98.58,direct,,2024-01-04 13:00:00
1704362400,99.08,96.77,98.58,61308.73,5997232.14,98.39,direct,,2024-01-04 14:00:00
1704366000,98.92,97.62,98.39,116185.17,11407868.42,98.57,direct,,2024-01-04 15:00:00
1704369600,99.89,98.27,98.57,80376.05,7981145.59,99.41,direct,,2024-01-04 16:00:00
1704373200,100.61,98.38,99.41,57998.92,5771921.92,100.04,direct,,2024-01-04 17:00:00
1704376800,102.29,99.54,100.04,114723.03,11588069.51,102.28,direct,,2024-01-04 18:00:00
1704380400,104.4,101.7,102.28,246461.51,25444187.71,103.85,direct,,2024-01-04 19:00:00
1704384000,104.06,101.83,103.85,171828.39,17619240.35,102.12,direct,,2024-01-04 20:00:00
1704387600,104.69,101.68,102.12,203744.11,21034662.07,103.24,direct,,2024-01-04 21:00:00
1704391200,104.03,102.83,103.24,74126.89,7670518.78,103.76,direct,,2024-01-04 22:00:00
1704394800,106.95,103.71,103.76,264630.89,27956590.12,105.35,direct,,2024-01-04 23:00:00
1704398400,108.13,105.34,105.35,232201.15,24851615.41,106.42,direct,,2024-01-05 00:00:00
1704402000,107.17,105.08,106.42,166484.18,17658472.42,105.67,direct,,2024-01-05 01:00:00
1704405600,106.97,104.6,105.67,107504.74,11376879.48,104.91,direct,,2024-01-05 02:00:00
1704409200,105.49,104.52,104.91,57614.83,6045411.77,105.02,direct,,2024-01-05 03:00:00
1704412800,105.48,102.95,105.02,101073.15,10532635.26,104.22,direct,,2024-01-05 04:00:00
1704416400,104.72,98.87,104.22,180602.72,18363664.48,101.19,direct,,2024-01-05 05:00:00
1704420000,102.51,100.59,101.19,134820.2,13697243.26,101.14,direct,,2024-01-05 06:00:00
1704423600,101.99,100.61,101.14,59043.94,5973520.95,101.04,direct,,2024-01-05 07:00:00
1704427200,101.47,100.17,101.04,61762.32,6225115.23,100.88,direct,,2024-01-05 08:00:00
1704430800,102.2,100.72,100.88,58737.36,5957760.47,101.51,direct,,2024-01-05 09:00:00
1704434400,101.89,100.66,101.51,47377.51,4797032.56,101.6,direct,,2024-01-05 10:00:00
1704438000,102.11,101.2,101.6,37677.48,3828880.23,101.23,direct,,2024-01-05 11:00:00
1704441600,102.39,101.22,101.23,39469.5,4015629.56,101.54,direct,,2024-01-05 12:00:00
1704445200,103.13,101.52,101.54,52762.35,5403925.36,102.66,direct,,2024-01-05 13:00:00
1704448800,102.81,99.36,102.66,65331.33,6586735.45,100.11,direct,,2024-01-05 14:00:00
1704452400,100.76,99.55,100.11,105531.98,10570424.07,99.68,direct,,2024-01-05 15:00:00
1704456000,101.06,98.88,99.68,87691.33,8789960.61,100.62,direct,,2024-01-05 16:00:00
1704459600,101.58,99.98,100.62,74722.11,7524544.09,100.82,direct,,2024-01-05 17:00:00
1704463200,101.23,96.87,100.82,249884.82,24621985.99,97.36,direct,,2024-01-05 18:00:00
1704466800,99.1,97.12,97.36,154476.59,15173820.62,98.06,direct,,2024-01-05 19:00:00
1704470400,98.47,96.01,98.06,138916.07,13521092.07,96.11,direct,,2024-01-05 20:00:00
1704474000,98.03,95.4,96.11,128904.94,12469267.9,97.92,direct,,2024-01-05 21:00:00
1704477600,98.32,97.14,97.92,74634.72,7299031.76,98.05,direct,,2024-01-05 22:00:00
1704481200,98.91,97.73,98.05,80918.9,7946868.21,97.99,direct,,2024-01-05 23:00:00
1704484800,100.14,97.99,97.99,102013.43,10110723.12,99.71,direct,,2024-01-06 00:00:00
1704488400,99.71,98.41,99.71,42346.47,4191061.57,99.21,direct,,2024-01-06 01:00:00
1704492000,100.13,97.96,99.21,136443.6,13542880.51,99.3,direct,,2024-01-06 02:00:00
1704495600,100.54,99.3,99.3,66368.65,6638350.43,100.01,direct,,2024-01-06 03:00:00
1704499200,100.31,98.59,100.01,68118.18,6767714.65,99.16,direct,,2024-01-06 04:00:00
1704502800,99.16,97.86,99.16,70264.7,6914511.89,98.39,direct,,2024-01-06 05:00:00
1704506400,99.2,98.13,98.39,28182.62,2779986.0,98.85,direct,,2024-01-06 06:00:00
1704510000,99.49,98.3,98.85,29699.72,2934190.82,98.78,direct,,2024-01-06 07:00:00
1704513600,98.94,97.39,98.78,34692.83,3404891.59,97.41,direct,,2024-01-06 08:00:00
1704517200,97.6,93.69,97.41,174824.97,16686493.62,94.49,direct,,2024-01-06 09:00:00
1704520800,94.64,91.66,94.49,206069.8,19199813.52,92.2,direct,,2024-01-06 10:00:00
1704524400,94.58,92.13,92.2,93699.65,8744447.1,94.58,direct,,2024-01-06 11:00:00
1704528000,95.38,93.83,94.58,75834.94,7168958.43,95.36,direct,,2024-01-06 12:00:00
1704531600,95.73,94.82,95.36,46279.24,4412012.62,95.08,direct,,2024-01-06 13:00:00
1704535200,95.4,94.49,95.08,39927.0,3786913.29,94.69,direct,,2024-01-06 14:00:00
1704538800,95.0,94.09,94.69,43691.34,4127247.11,94.51,direct,,2024-01-06 15:00:00
1704542400,95.18,93.34,94.51,40022.0,3772486.28,93.71,direct,,2024-01-06 16:00:00
1704546000,94.6,92.92,93.71,56652.81,5309790.53,94.3,direct,,2024-01-06 17:00:00
1704549600,96.5,94.27,94.3,56646.47,5425961.96,95.96,direct,,2024-01-06 18:00:00
1704553200,96.18,94.92,95.96,51318.15,4905725.99,95.25,direct,,2024-01-06 19:00:00
1704556800,96.2,95.03,95.25,39021.13,3732179.0,95.66,direct,,2024-01-06 20:00:00
1704560400,97.25,95.27,95.66,60381.98,5816117.16,96.81,direct,,2024-01-06 21:00:00
1704564000,97.27,96.12,96.81,45077.02,4354169.36,96.22,direct,,2024-01-06 22:00:00
1704567600,96.24,94.61,96.22,75130.56,7158207.57,95.15,direct,,2024-01-06 23:00:00
1704571200,95.71,94.06,95.15,81015.31,7657086.46,94.5,direct,,2024-01-07 00:00:00
1704574800,94.73,93.31,94.5,80364.5,7556978.72,94.68,direct,,2024-01-07 01:00:00
1704578400,94.7,93.03,94.68,61336.66,5748312.04,93.47,direct,,2024-01-07 02:00:00
1704582000,93.89,92.3,93.47,77906.01,7250652.38,93.83,direct,,2024-01-07 03:00:00
1704585600,96.34,93.61,93.83,102988.35,9795191.97,95.58,direct,,2024-01-07 04:00:00
1704589200,95.72,94.17,95.58,67577.15,6422937.24,94.24,direct,,2024-01-07 05:00:00
1704592800,95.14,91.56,94.24,124975.58,11625684.94,92.41,direct,,2024-01-07 06:00:00
1704596400,93.51,92.35,92.41,78348.0,7279744.88,92.92,direct,,2024-01-07 07:00:00
1704600000,94.75,92.88,92.92,72142.58,6780542.95,94.38,direct,,2024-01-07 08:00:00
1704603600,95.56,93.7,94.38,71842.88,6789113.78,94.0,direct,,2024-01-07 09:00:00
1704607200,95.31,93.78,94.0,53432.66,5055055.41,94.77,direct,,2024-01-07 10:00:00
1704610800,95.39,94.35,94.77,47860.06,4537946.38,95.31,direct,,2024-01-07 11:00:00
1704614400,95.59,93.79,95.31,34996.25,3316679.61,94.02,direct,,2024-01-07 12:00:00
1704618000,94.4,93.05,94.02,49750.7,4654930.31,93.25,direct,,2024-01-07 13:00:00
1704621600,94.15,93.22,93.25,33512.95,3142938.18,94.02,direct,,2024-01-07 14:00:00
1704625200,95.08,93.76,94.02,29984.87,2835538.69,94.59,direct,,2024-01-07 15:00:00
1704628800,95.14,93.73,94.59,52826.14,4997959.29,94.93,direct,,2024-01-07 16:00:00
1704632400,96.51,94.9,94.93,128345.77,12316850.81,96.25,direct,,2024-01-07 17:00:00
1704636000,96.81,95.48,96.25,48009.68,4618469.31,96.13,direct,,2024-01-07 18:00:00
1704639600,96.16,93.45,96.13,65592.99,6205529.24,94.03,direct,,2024-01-07 19:00:00
1704643200,94.9,93.14,94.03,76116.61,7154600.73,93.46,direct,,2024-01-07 20:00:00
1704646800,94.74,93.17,93.46,67137.66,6319204.02,94.36,direct,,2024-01-07 21:00:00
1704650400,95.05,94.21,94.36,45919.86,4352248.9,94.57,direct,,2024-01-07 22:00:00
1704654000,95.0,94.11,94.57,32472.82,3069291.81,94.81,direct,,2024-01-07 23:00:00
1704657600,95.35,93.97,94.81,53948.82,5113146.66,93.98,direct,,2024-01-08 00:00:00
1704661200,94.38,92.13,93.98,102159.46,9514022.73,92.92,direct,,2024-01-08 01:00:00
1704664800,92.92,88.39,92.92,387300.3,34922702.19,89.32,direct,,2024-01-08 02:00:00
1704668400,90.45,87.87,89.32,266900.21,23695128.51,89.49,direct,,2024-01-08 03:00:00
1704672000,89.93,88.02,89.49,198856.71,17686530.14,88.49,direct,,2024-01-08 04:00:00
1704675600,90.89,88.36,88.49,194300.34,17505824.99,90.3,direct,,2024-01-08 05:00:00
1704679200,90.58,87.35,90.3,214190.88,19066890.66,88.12,direct,,2024-01-08 06:00:00
1704682800,88.44,85.49,88.12,538288.86,46472951.8,87.28,direct,,2024-01-08 07:00:00
1704686400,89.38,87.01,87.28,107952.25,9517625.35,89.18,direct,,2024-01-08 08:00:00
1704690000,89.64,88.42,89.18,81178.54,7226663.25,89.35,direct,,2024-01-08 09:00:00
1704693600,90.72,88.86,89.35,151192.99,13572162.8,89.22,direct,,2024-01-08 10:00:00
1704697200,90.74,88.91,89.22,72555.08,6512217.79,89.76,direct,,2024-01-08 11:00:00
1704700800,91.08,89.67,89.76,56043.51,5071770.73,90.17,direct,,2024-01-08 12:00:00
1704704400,90.64,88.66,90.17,52581.11,4730328.42,89.31,direct,,2024-01-08 13:00:00
1704708000,91.07,89.03,89.31,55607.01,5016988.5,90.81,direct,,2024-01-08 14:00:00
1704711600,92.28,90.27,90.81,86610.06,7910106.65,92.26,direct,,2024-01-08 15:00:00
1704715200,94.47,92.25,92.26,276550.12,25897280.55,94.25,direct,,2024-01-08 16:00:00
1704718800,95.7,93.51,94.25,403083.71,38221300.09,94.05,direct,,2024-01-08 17:00:00
1704722400,95.59,93.62,94.05,206178.24,19548613.93,94.3,direct,,2024-01-08 18:00:00
1704726000,95.21,93.76,94.3,86198.02,8134705.59,94.72,direct,,2024-01-08 19:00:00
1704729600,95.97,93.87,94.72,161303.0,15332699.84,95.12,direct,,2024-01-08 20:00:00
1704733200,96.71,94.7,95.12,160906.68,15370070.67,96.69,direct,,2024-01-08 21:00:00
1704736800,99.28,96.6,96.69,296740.84,29053748.27,98.38,direct,,2024-01-08 22:00:00
1704740400,99.98,97.78,98.38,207841.8,20598613.93,99.38,direct,,2024-01-08 23:00:00
1704744000,99.51,96.81,99.38,167364.53,16389387.4,96.98,direct,,2024-01-09 00:00:00
1704747600,98.2,96.49,96.98,112265.56,10934191.21,96.78,direct,,2024-01-09 01:00:00
1704751200,98.11,96.41,96.78,174196.69,16939163.2,98.11,direct,,2024-01-09 02:00:00
1704754800,98.72,97.34,98.11,111851.77,10949520.01,98.01,direct,,2024-01-09 03:00:00
1704758400,98.97,95.45,98.01,209504.27,20407019.4,97.64,direct,,2024-01-09 04:00:00
1704762000,98.21,96.58,97.64,121778.29,11862800.56,97.12,direct,,2024-01-09 05:00:00
1704765600,99.19,96.72,97.12,142348.02,14000689.41,98.73,direct,,2024-01-09 06:00:00
1704769200,99.93,97.98,98.73,117176.19,11602293.75,99.91,direct,,2024-01-09 07:00:00
1704772800,104.0,99.65,99.91,259167.3,26452435.52,103.49,direct,,2024-01-09 08:00:00
1704776400,103.89,101.53,103.49,185026.1,18944283.44,102.25,direct,,2024-01-09 09:00:00
1704780000,102.83,99.95,102.25,128299.65,12970833.21,101.71,direct,,2024-01-09 10:00:00
1704783600,102.37,100.84,101.71,73728.08,7498676.86,101.93,direct,,2024-01-09 11:00:00
1704787200,102.69,100.68,101.93,53834.82,5484918.85,100.89,direct,,2024-01-09 12:00:00
1704790800,101.58,99.69,100.89,77027.69,7744950.9,100.23,direct,,2024-01-09 13:00:00
1704794400,101.28,99.86,100.23,40084.0,4029820.47,100.56,direct,,2024-01-09 14:00:00
1704798000,102.36,100.52,100.56,59831.28,6080976.52,101.91,direct,,2024-01-09 15:00:00
1704801600,102.39,96.35,101.91,149936.08,14961764.85,98.59,direct,,2024-01-09 16:00:00
1704805200,101.47,98.35,98.59,111734.13,11186220.38,100.9,direct,,2024-01-09 17:00:00
1704808800,102.15,99.14,100.9,102121.08,10283303.24,99.37,direct,,2024-01-09 18:00:00
1704812400,100.51,98.61,99.37,115462.23,11489922.18,99.85,direct,,2024-01-09 19:00:00
1704816000,101.49,99.55,99.85,124524.71,12525106.26,100.9,direct,,2024-01-09 20:00:00
1704819600,101.31,99.51,100.9,78075.55,7835683.82,99.94,direct,,2024-01-09 21:00:00
1704823200,100.68,99.41,99.94,85046.21,8512145.14,100.13,direct,,2024-01-09 22:00:00
1704826800,100.35,98.41,100.13,78379.2,7793835.28,99.36,direct,,2024-01-09 23:00:00
1704830400,99.5,96.62,99.36,84811.84,8293538.82,96.83,direct,,2024-01-10 00:00:00
1704834000,104.15,95.66,96.83,459604.15,45622002.41,96.36,direct,,2024-01-10 01:00:00
1704837600,99.98,95.92,96.36,177348.86,17406630.64,99.61,direct,,2024-01-10 02:00:00
1704841200,99.62,97.47,99.61,94903.09,9361173.33,99.45,direct,,2024-01-10 03:00:00
1704844800,100.18,98.06,99.45,102896.97,10228552.04,98.12,direct,,2024-01-10 04:00:00
1704848400,99.25,97.56,98.12,61638.65,6061197.36,99.21,direct,,2024-01-10 05:00:00
1704852000,99.99,98.59,99.21,60844.62,6048247.74,98.88,direct,,2024-01-10 06:00:00
1704855600,99.92,98.76,98.88,41352.61,4118620.09,99.74,direct,,2024-01-10 07:00:00
1704859200,100.39,98.74,99.74,40350.93,4021953.19,98.86,direct,,2024-01-10 08:00:00
1704862800,99.51,98.76,98.86,22497.82,2228449.24,99.34,direct,,2024-01-10 09:00:00
1704866400,99.39,98.12,99.34,49839.98,4920353.05,98.88,direct,,2024-01-10 10:00:00
1704870000,98.99,98.12,98.88,33403.11,3284977.75,98.17,direct,,2024-01-10 11:00:00
1704873600,98.25,96.73,98.17,51229.36,4995793.69,96.84,direct,,2024-01-10 12:00:00
1704877200,97.64,96.31,96.84,58069.59,5630194.47,97.08,direct,,2024-01-10 13:00:00
1704880800,98.25,96.93,97.08,64797.28,6308183.68,97.51,direct,,2024-01-10 14:00:00
1704884400,97.88,96.74,97.51,44424.86,4321213.12,97.41,direct,,2024-01-10 15:00:00
1704888000,97.64,92.23,97.41,248349.61,23518767.87,93.53,direct,,2024-01-10 16:00:00
1704891600,95.1,92.95,93.53,166690.27,15672812.09,93.76,direct,,2024-01-10 17:00:00
1704895200,94.36,92.34,93.76,243441.36,22694607.49,92.59,direct,,2024-01-10 18:00:00
1704898800,95.05,92.23,92.59,247554.24,23112353.94,94.73,direct,,2024-01-10 19:00:00
1704902400,95.11,94.03,94.73,89998.6,8512523.57,94.5,direct,,2024-01-10 20:00:00
1704906000,96.88,94.04,94.5,103599.59,9895131.7,96.84,direct,,2024-01-10 21:00:00
1704909600,98.26,96.61,96.84,163706.86,15969822.06,97.88,direct,,2024-01-10 22:00:00
1704913200,98.24,94.63,97.88,261586.33,25185520.95,96.34,direct,,2024-01-10 23:00:00
1704916800,96.99,93.26,96.34,191951.75,18263932.97,96.61,direct,,2024-01-11 00:00:00
1704920400,101.96,95.49,96.61,367913.39,36317710.58,101.71,direct,,2024-01-11 01:00:00
1704924000,105.6,100.31,101.71,396214.82,40740321.27,103.27,direct,,2024-01-11 02:00:00
1704927600,105.49,101.52,103.27,361989.87,37426192.94,102.01,direct,,2024-01-11 03:00:00
1704931200,102.12,99.58,102.01,191293.19,19247293.88,100.59,direct,,2024-01-11 04:00:00
1704934800,101.18,99.26,100.59,109315.27,10958490.26,99.33,direct,,2024-01-11 05:00:00
1704938400,100.36,99.2,99.33,69287.01,6927943.24,100.15,direct,,2024-01-11 06:00:00
1704942000,100.43,99.32,100.15,70402.56,7043331.21,100.3,direct,,2024-01-11 07:00:00
1704945600,101.72,99.89,100.3,82185.88,8297831.81,101.17,direct,,2024-01-11 08:00:00
1704949200,101.19,99.1,101.17,84782.62,8488340.75,99.83,direct,,2024-01-11 09:00:00
1704952800,99.91,98.06,99.83,76973.85,7607278.5,99.09,direct,,2024-01-11 10:00:00
1704956400,100.52,99.06,99.09,126731.11,12679880.88,99.74,direct,,2024-01-11 11:00:00
1704960000,100.62,99.59,99.74,131968.37,13221385.9,100.55,direct,,2024-01-11 12:00:00
1704963600,101.17,100.23,100.55,80524.23,8108013.95,100.5,direct,,2024-01-11 13:00:00
1704967200,103.94,100.47,100.5,92930.61,9520934.09,103.89,direct,,2024-01-11 14:00:00
1704970800,104.59,103.03,103.89,103511.65,10745945.64,104.47,direct,,2024-01-11 15:00:00
1704974400,107.06,103.91,104.47,234885.88,24838383.87,106.85,direct,,2024-01-11 16:00:00
1704978000,106.85,103.88,106.85,224470.05,23651288.43,105.76,direct,,2024-01-11 17:00:00
1704981600,107.19,104.1,105.76,259824.0,27543131.85,105.49,direct,,2024-01-11 18:00:00
1704985200,105.7,99.68,105.49,335585.73,34481592.78,100.77,direct,,2024-01-11 19:00:00
1704988800,101.36,97.55,100.77,320448.56,31825115.05,99.4,direct,,2024-01-11 20:00:00
1704992400,100.86,98.51,99.4,264161.92,26276186.69,100.78,direct,,2024-01-11 21:00:00
1704996000,101.07,99.9,100.78,145853.54,14650059.08,100.74,direct,,2024-01-11 22:00:00
1704999600,101.49,100.07,100.74,158411.67,15962672.05,101.35,direct,,2024-01-11 23:00:00
1705003200,102.3,99.73,101.35,187264.24,18962250.44,100.08,direct,,2024-01-12 00:00:00
1705006800,100.8,99.54,100.08,94013.19,9431256.62,99.77,direct,,2024-01-12 01:00:00
1705010400,100.36,99.05,99.77,90424.24,9014591.28,100.32,direct,,2024-01-12 02:00:00
1705014000,100.87,99.58,100.32,59284.18,5941544.64,99.9,direct,,2024-01-12 03:00:00
1705017600,100.29,99.04,99.9,59381.58,5918739.76,99.75,direct,,2024-01-12 04:00:00
1705021200,99.9,97.54,99.75,123877.16,12195887.19,98.74,direct,,2024-01-12 05:00:00
1705024800,99.45,98.24,98.74,43475.97,4298467.11,99.19,direct,,2024-01-12 06:00:00
1705028400,99.19,97.73,99.19,69259.34,6824736.31,97.76,direct,,2024-01-12 07:00:00
1705032000,98.73,97.69,97.76,56669.55,5557124.16,97.85,direct,,2024-01-12 08:00:00
1705035600,99.68,97.8,97.85,43937.61,4352078.0,99.54,direct,,2024-01-12 09:00:00
1705039200,100.47,99.06,99.54,54503.52,5442524.52,99.09,direct,,2024-01-12 10:00:00
1705042800,99.27,98.23,99.09,58924.65,5810957.17,98.85,direct,,2024-01-12 11:00:00
1705046400,98.92,97.73,98.85,37338.75,3665873.6,98.42,direct,,2024-01-12 12:00:00
1705050000,98.81,97.63,98.42,41868.71,4119829.22,98.31,direct,,2024-01-12 13:00:00
1705053600,98.69,97.8,98.31,41737.29,4100654.63,98.25,direct,,2024-01-12 14:00:00
1705057200,99.09,98.13,98.25,35821.04,3532046.59,98.26,direct,,2024-01-12 15:00:00
1705060800,99.31,96.72,98.26,88120.27,8639028.84,97.55,direct,,2024-01-12 16:00:00
1705064400,98.67,97.31,97.55,50343.05,4937896.51,98.09,direct,,2024-01-12 17:00:00
1705068000,98.93,97.6,98.09,86083.47,8461113.76,98.41,direct,,2024-01-12 18:00:00
1705071600,98.48,95.06,98.41,276627.5,26626894.98,95.26,direct,,2024-01-12 19:00:00
