datetime,timestamp,open,high,low,close,volume,close_lag_1,close_lag_2,return_1,return_3,ma_5,ma_10,volatility_5,volatility_10,roll_max_5,roll_min_5,rsi_14,macd,macd_signal,bb_middle,bb_upper,bb_lower,ema_10,ema_30,roc_10,golden_cross,slope_ma_5,volume_ma,volume_spike,tr,atr_14,hl_spread,co_spread,body_size,upper_wick,lower_wick,hour,minute,dayofweek,date,Upward,Downward,trend_target,combined_target,trend_label
2024-09-01 10:00:00,1725184800,131.2,131.38,130.27,130.46,113738.93500000001,131.22,131.46,-0.005791800030483074,-0.017694450719072274,131.73,132.561,0.0070273162008582775,0.007506901421603044,132.81,130.46,,-1.0596455397300417,-0.6584612721378091,,,,132.40619423547136,133.8956954121536,-0.03619976359338062,0,-0.2259999999999991,100117.5026,0,1.1099999999999852,,1.1099999999999852,-0.7399999999999807,0.7399999999999807,0.18000000000000682,0.18999999999999773,10,0,6,2024-09-01,0,0,0,1,down
2024-09-01 11:00:00,1725188400,130.47,131.98,130.18,131.91,87851.55799999999,130.46,131.22,0.01111451785988038,0.003423094477407407,131.572,132.389,0.00802502639083354,0.008061821458198584,132.81,130.46,,-1.0416222309241334,-0.735093463895074,,,,132.3159771017493,133.76758603072435,-0.012871361221282629,0,-0.15799999999998704,101688.03640000001,0,1.799999999999983,,1.799999999999983,1.4399999999999977,1.4399999999999977,0.06999999999999318,0.28999999999999204,11,0,6,2024-09-01,0,0,0,1,none
2024-09-01 12:00:00,1725192000,131.91,132.16,130.93,131.04,63841.28599999999,131.91,130.46,-0.0065954059586081915,-0.001371742112482921,131.218,132.097,0.008247003774429117,0.008104731734849751,131.91,130.46,,-1.0850327755243825,-0.8050813262209358,,,,132.0839812650676,133.59161273841954,-0.02179755150791296,0,-0.3540000000000134,93518.2108,0,1.2299999999999898,,1.2299999999999898,-0.8700000000000045,0.8700000000000045,0.25,0.10999999999998522,12,0,6,2024-09-01,1,0,1,2,up
2024-09-01 13:00:00,1725195600,131.05,131.65,130.21,131.58,84398.18199999999,131.04,131.91,0.004120879120879328,0.00858500689866637,131.242,131.848,0.007427690772040491,0.00830482815453565,131.91,130.46,32.94223826714803,-1.0636019170142959,-0.8567854443796078,,,,131.99234830778258,133.46183127142476,-0.018572387558737802,0,0.02400000000000091,98216.5726,0,1.4399999999999977,1.3578571428571422,1.4399999999999977,0.5300000000000011,0.5300000000000011,0.06999999999999318,0.8400000000000034,13,0,6,2024-09-01,0,0,0,1,up
2024-09-01 14:00:00,1725199200,131.58,132.7,130.0,131.86,191485.60600000003,131.58,131.04,0.0021279829761362556,-0.0003790463194600635,131.37,131.663,0.0073677392973286165,0.008389565562918798,131.91,130.46,34.59507042253523,-1.0123543564492934,-0.887899226793545,,,,131.96828497909482,133.3584873184296,-0.013835913544237521,0,0.12800000000001432,114082.5614,1,2.6999999999999886,1.5042857142857124,2.6999999999999886,0.28000000000000114,0.28000000000000114,0.839999999999975,1.5800000000000125,14,0,6,2024-09-01,0,0,0,1,up
2024-09-01 15:00:00,1725202800,131.85,134.87,131.51,134.29,189793.267,131.86,131.58,0.01842863643257986,0.024801587301587213,132.13600000000002,131.93300000000002,0.00945605721119946,0.008803035105411958,134.29,131.04,52.7363184079602,-0.7668201781553137,-0.8636834170658988,,,,132.39041498289575,133.418584910789,0.020518276464776886,1,0.7660000000000196,114008.8745,1,3.3600000000000136,1.6014285714285705,3.3600000000000136,2.4399999999999977,2.4399999999999977,0.5800000000000125,0.3400000000000034,15,0,6,2024-09-01,0,-1,-1,0,down
2024-09-01 16:00:00,1725206400,134.29,134.75,132.69,132.97,106273.118,134.29,131.86,-0.009829473527440569,0.010563915488676079,132.348,131.96,0.011041075382517685,0.009220042455767349,134.29,131.04,46.206896551724085,-0.6710105492565788,-0.8251488435040348,,,,132.4957940769147,133.38964394880264,0.002034664657121432,1,0.21199999999998909,117904.01800000001,0,2.0600000000000023,1.6714285714285697,2.0600000000000023,-1.3199999999999932,1.3199999999999932,0.46000000000000796,0.28000000000000114,16,0,6,2024-09-01,0,0,0,1,down
2024-09-01 17:00:00,1725210000,132.97,133.52,131.87,132.65,69611.55299999999,132.97,134.29,-0.0024065578701962798,0.005991202790838646,132.67000000000002,131.94400000000002,0.010399238515030464,0.009253840684691945,134.29,131.58,44.64555052790351,-0.6138262468514881,-0.7828843241735256,,,,132.52383151747566,133.34192498436377,-0.001204728559596413,1,0.32200000000000273,114224.7486,0,1.6500000000000057,1.7349999999999974,1.6500000000000057,-0.3199999999999932,0.3199999999999932,0.5500000000000114,0.7800000000000011,17,0,6,2024-09-01,1,0,1,2,down
2024-09-01 18:00:00,1725213600,132.65,135.3,132.44,134.74,111152.54799999998,132.65,132.97,0.01575574820957404,0.0033509568843548276,133.302,132.272,0.012029782119823503,0.009733634364389782,134.74,131.86,53.43562374916612,-0.3953049130942077,-0.705368441957662,,,,132.92677124157098,133.43212337246933,0.024950555301993083,1,0.6319999999999766,114920.87590000001,0,2.8600000000000136,1.8849999999999991,2.8600000000000136,2.0900000000000034,2.0900000000000034,0.5600000000000023,0.21000000000000796,18,0,6,2024-09-01,0,0,0,1,up
2024-09-01 19:00:00,1725217200,134.75,135.92,134.21,135.23,76535.90899999999,134.74,132.65,0.003636633516401755,0.01699631495826126,133.976,132.673,0.01196427083902632,0.00961585353423112,135.23,132.65,63.62275449101796,-0.18050552153974309,-0.6003958578740783,132.86200000000002,135.77822394634967,129.94577605365038,133.3455401067399,133.54811541295518,0.03055936595031228,1,0.6740000000000066,109468.1962,0,1.7099999999999795,1.8057142857142838,1.7099999999999795,0.47999999999998977,0.47999999999998977,0.6899999999999977,0.539999999999992,19,0,6,2024-09-01,0,-1,-1,0,down
2024-09-01 20:00:00,1725220800,135.24,136.15,134.46,134.97,136802.257,135.23,134.74,-0.001922650299489681,0.0174896343761779,134.112,133.124,0.009514423741891874,0.00929269256507217,135.23,132.65,59.07274180655483,-0.03089909771171051,-0.4864965058416048,132.8425,135.69286562751626,129.99213437248375,133.640896450969,133.63984990244197,0.03456998313659354,1,0.13599999999999568,111774.5284,0,1.6899999999999977,1.8342857142857127,1.6899999999999977,-0.27000000000001023,0.27000000000001023,0.9099999999999966,0.5099999999999909,20,0,6,2024-09-01,0,0,0,1,down
2024-09-01 21:00:00,1725224400,134.97,135.05,133.12,133.85,145789.116,134.97,135.23,-0.008298140327480219,-0.0066053139379547154,134.288,133.31799999999998,0.009092068080338177,0.009536511600017354,135.23,132.65,53.84615384615383,-0.002678690465103273,-0.38973294276630455,132.8535,135.71832313222774,129.98867686777226,133.67891527806555,133.65340797325217,0.014706997195057303,1,0.17600000000001614,117568.2842,0,1.9300000000000068,1.9078571428571414,1.9300000000000068,-1.1200000000000045,1.1200000000000045,0.0800000000000125,0.7299999999999898,21,0,6,2024-09-01,0,0,0,1,down
2024-09-01 22:00:00,1725228000,133.86,133.99,128.0,129.11,301878.188,133.85,134.97,-0.035412775494956916,-0.04525623012645108,133.57999999999998,133.125,0.019041856124079357,0.01502804984130045,135.23,129.11,43.05144884683619,-0.35865781652015016,-0.3835179175170737,132.61100000000002,135.8747588920236,129.34724110797643,132.84820340932635,133.36028487820366,-0.014728327228327065,1,-0.7080000000000268,141371.9744,1,5.990000000000009,2.214285714285712,5.990000000000009,-4.75,4.75,0.12999999999999545,1.1100000000000136,22,0,6,2024-09-01,0,0,0,1,down
2024-09-01 23:00:00,1725231600,129.1,130.54,127.66,128.5,337651.159,129.11,133.85,-0.004724653396328771,-0.04793657849892563,132.33200000000002,132.817,0.015211726715491862,0.014928286830232928,135.23,128.5,42.129629629629605,-0.6821325413037869,-0.4432408422744164,132.3325,135.99792810022169,128.66707189977834,132.057620971267,133.04671811186793,-0.023407812737498146,0,-1.247999999999962,166697.2721,1,2.8799999999999955,2.3149999999999977,2.8799999999999955,-0.5999999999999943,0.5999999999999943,1.4399999999999977,0.8400000000000034,23,0,6,2024-09-01,1,0,1,2,down
2024-09-02 00:00:00,1725235200,128.5,130.38,128.27,129.68,216579.56799999997,128.5,129.11,0.009182879377432007,-0.0311542771759431,131.222,132.599,0.016539243343925276,0.015320485607328939,134.97,128.5,47.796610169491515,-0.8336625103929123,-0.5213251758981157,132.131,135.91863028262986,128.34336971737014,131.62532624921846,132.82951049174744,-0.016532686182314626,0,-1.1100000000000136,169206.6683,0,2.109999999999985,2.3864285714285693,2.109999999999985,1.1800000000000068,1.1800000000000068,0.6999999999999886,0.22999999999998977,0,0,0,2024-09-02,0,0,0,1,up
2024-09-02 01:00:00,1725238800,129.69,130.48,129.11,129.74,105912.616,129.68,128.5,0.0004626773596545508,0.004879560065060851,130.176,132.144,0.016799199989880848,0.01368193555216399,133.85,128.5,43.34763948497857,-0.9380958193899005,-0.6046793045964727,132.0385,135.9694100325765,128.1075899674235,131.28253965845147,132.63018723421536,-0.03388189738625347,0,-1.0460000000000207,160818.60319999998,0,1.3699999999999761,2.3557142857142828,1.3699999999999761,0.05000000000001137,0.05000000000001137,0.7399999999999807,0.5799999999999841,1,0,0,2024-09-02,0,0,0,1,up
2024-09-02 02:00:00,1725242400,129.73,130.7,128.5,129.26,136690.35800000004,129.74,129.68,-0.0036997071065208997,0.0059143968871595565,129.25799999999998,131.773,0.01688787565220154,0.013495713701224024,129.74,128.5,44.40954773869346,-1.0475168356195752,-0.6932468108010932,131.8665,135.9726713502842,127.7603286497158,130.91480517509666,132.41275579974985,-0.02790103030758828,0,-0.9180000000000064,163860.3272,0,2.1999999999999886,2.424999999999997,2.1999999999999886,-0.46999999999999886,0.46999999999999886,0.9699999999999989,0.7599999999999909,2,0,0,2024-09-02,0,0,0,1,none
2024-09-02 03:00:00,1725246000,129.25,130.57,129.25,130.21,107963.57800000001,129.26,129.74,0.007349528082933654,0.004086983343615014,129.478,131.529,0.006322057148720025,0.013870150458978655,130.21,128.5,45.80526638089404,-1.0455245624591214,-0.7637023611326988,131.7365,135.88134727672426,127.59165272327576,130.78665877962453,132.27064252234663,-0.01839427063701471,0,0.22000000000002728,167695.5297,0,1.3199999999999932,2.4164285714285683,1.3199999999999932,0.960000000000008,0.960000000000008,0.3599999999999852,0.0,3,0,0,2024-09-02,0,0,0,1,none
2024-09-02 04:00:00,1725249600,130.21,130.37,127.14,127.56,187464.352,130.21,129.26,-0.0203517394977345,-0.016802836442115,129.29000000000002,130.811,0.01179488863844333,0.013496489715904935,130.21,127.56,38.502673796791406,-1.2434448662512239,-0.8596508621564038,131.54149999999998,136.08856510318816,126.99443489681181,130.19999354696552,131.96673010155007,-0.053287813566869624,0,-0.18799999999998818,175326.7101,0,3.230000000000004,2.4542857142857124,3.230000000000004,-2.6500000000000057,2.6500000000000057,0.1599999999999966,0.4200000000000017,4,0,0,2024-09-02,0,0,0,1,none
2024-09-02 05:00:00,1725253200,127.57,129.98,127.45,129.09,226182.07200000001,127.56,130.21,0.011994355597366058,-0.0013151787095775358,129.172,130.197,0.01247368752759102,0.014348610661450751,130.21,127.56,35.39325842696633,-1.262289037413126,-0.9401784972077483,131.435,136.1116992408614,126.75830075913858,129.99817653842632,131.7811346111275,-0.04540412630333501,0,-0.11800000000002342,190291.3264,0,2.529999999999987,2.394999999999996,2.529999999999987,1.5200000000000102,1.5200000000000102,0.8899999999999864,0.11999999999999034,5,0,0,2024-09-02,0,-1,-1,0,down
2024-09-02 06:00:00,1725256800,129.08,129.75,128.34,128.82,64155.375,129.09,127.56,-0.002091564025098802,-0.010675063359189108,128.988,129.582,0.012458834988802125,0.014345283522348233,130.21,127.56,37.61194029850746,-1.2842063904611791,-1.0089840758584345,131.353,136.15744574819703,126.54855425180298,129.78396262234878,131.5900936684741,-0.04556568126250282,0,-0.1839999999999975,183026.6382,0,1.4099999999999966,2.3485714285714243,1.4099999999999966,-0.2600000000000193,0.2600000000000193,0.6699999999999875,0.47999999999998977,6,0,0,2024-09-02,0,0,0,1,down
2024-09-02 07:00:00,1725260400,128.82,129.4,126.8,127.66,162170.809,128.82,129.09,-0.009004812917248861,0.0007839448102853197,128.668,128.96300000000002,0.012925094152719785,0.014367473678605585,130.21,127.56,35.81580443433768,-1.3792788876873203,-1.0830430382242118,131.1405,136.20986505938006,126.07113494061996,129.39778760010353,131.33653923825,-0.0462457975345536,0,-0.3199999999999932,184664.80750000002,0,2.6000000000000085,2.4164285714285674,2.6000000000000085,-1.1599999999999966,1.1599999999999966,0.5800000000000125,0.8599999999999994,7,0,0,2024-09-02,1,0,1,2,down
2024-09-02 08:00:00,1725264000,127.65,130.68,127.22,129.88,248602.67700000005,127.66,128.82,0.017389942033526617,0.0061197614067705075,128.602,129.04000000000002,0.015371055403252532,0.01113682756521904,129.88,127.56,36.286681715575604,-1.2609535919222026,-1.11862514896381,131.0825,136.18315372487223,125.98184627512781,129.48546258190288,131.24256896481452,0.005963906746185188,0,-0.0660000000000025,179337.2564,0,3.460000000000008,2.4592857142857096,3.460000000000008,2.2299999999999898,2.2299999999999898,0.8000000000000114,0.4300000000000068,8,0,0,2024-09-02,0,0,0,1,up
2024-09-02 09:00:00,1725267600,129.88,131.83,129.0,131.68,206168.379,129.88,127.66,0.013858946720049392,0.022201521502872357,129.42600000000002,129.358,0.011370159774858484,0.01167756178465974,131.68,127.66,40.67262217551242,-1.0102890030244964,-1.0969579197759471,131.0875,136.19040268273596,125.98459731726405,129.88446938519326,131.27079032192327,0.024747081712062302,1,0.8240000000000123,166188.9784,0,2.8300000000000125,2.539285714285712,2.8300000000000125,1.8000000000000114,1.8000000000000114,0.15000000000000568,0.8799999999999955,9,0,0,2024-09-02,0,0,0,1,up
2024-09-02 10:00:00,1725271200,131.68,132.93,131.27,132.05,217232.31799999997,131.68,129.88,0.0028098420413122938,0.03438821870593767,130.018,129.59499999999997,0.010981610278911645,0.011444445363406872,132.05,127.66,42.37199582027174,-0.7728704333408132,-1.0321404224889204,131.097,136.20666102490898,125.98733897509103,130.27820222424901,131.32106191405725,0.018275755706354202,1,0.5919999999999845,166254.2534,0,1.6599999999999966,2.5371428571428547,1.6599999999999966,0.37000000000000455,0.37000000000000455,0.8799999999999955,0.4099999999999966,10,0,0,2024-09-02,0,0,0,1,up
2024-09-02 11:00:00,1725274800,132.04,132.66,131.52,131.83,117980.487,132.05,131.68,-0.0016660355925786074,0.015013858946720138,130.62,129.804,0.010918326601752302,0.01149326011622553,132.05,127.66,44.46271929824569,-0.595600950730045,-0.9448325281371454,130.974,135.8741714255728,126.0738285744272,130.56034727438555,131.35389662927938,0.016109141359642365,1,0.6020000000000039,167461.04050000003,0,1.1399999999999864,2.480714285714282,1.1399999999999864,-0.20999999999997954,0.20999999999997954,0.6200000000000045,0.3100000000000023,11,0,0,2024-09-02,0,0,0,1,none
2024-09-02 12:00:00,1725278400,131.83,132.47,131.3,131.93,99903.18599999999,131.83,132.05,0.0007585526814837262,0.001898541919805652,131.474,130.071,0.008454669271052106,0.01134785255351221,132.05,129.88,60.367647058823444,-0.4419499207560307,-0.8442560066609225,130.922,135.75459372441583,126.08940627558417,130.80937504267908,131.3910645886807,0.020656042085718918,1,0.853999999999985,163782.32330000002,0,1.1699999999999875,2.1364285714285662,1.1699999999999875,0.09999999999999432,0.09999999999999432,0.539999999999992,0.5300000000000011,12,0,0,2024-09-02,0,0,0,1,none
2024-09-02 13:00:00,1725282000,131.92,132.46,130.67,130.77,103596.72200000001,131.93,131.83,-0.008792541499279882,-0.009693297993184413,131.652,130.127,0.0082297136030554,0.011662612994080444,132.05,130.77,58.02120141342756,-0.4090672058674727,-0.7572182465022326,130.828,135.59171637319128,126.06428362680873,130.80221594401016,131.35099590554,0.004300744950464619,1,0.17799999999999727,163345.6377,0,1.7900000000000205,2.058571428571425,1.7900000000000205,-1.1499999999999773,1.1499999999999773,0.5400000000000205,0.10000000000002274,13,0,0,2024-09-02,0,0,0,1,none
2024-09-02 14:00:00,1725285600,130.77,133.3,130.0,132.92,192498.626,130.77,131.93,0.016441079758354293,0.008268224228172416,131.9,130.66299999999998,0.009227950077243873,0.01004877090243701,132.92,130.77,60.71428571428562,-0.20713268900760795,-0.6472011350033077,130.737,135.24894484848713,126.22505515151286,131.18726759055374,131.45222197615033,0.04201944183129491,1,0.24800000000001887,163849.0651,0,3.3000000000000114,2.143571428571427,3.3000000000000114,2.1499999999999773,2.1499999999999773,0.3800000000000239,0.7700000000000102,14,0,0,2024-09-02,0,-1,-1,0,down
2024-09-02 15:00:00,1725289200,132.92,133.45,132.36,132.54,115502.71900000001,132.92,130.77,-0.002858862473668289,0.0046236640642765,131.998,131.00799999999998,0.009435674018639702,0.009859660171691943,132.92,130.77,59.0673575129533,-0.07687478902897737,-0.5331358658084416,130.6025,134.6910147219472,126.5139852780528,131.4332189377258,131.5224012034955,0.026725540320706287,1,0.09799999999998477,152781.1298,0,1.089999999999975,2.123571428571427,1.089999999999975,-0.37999999999999545,0.37999999999999545,0.5300000000000011,0.1799999999999784,15,0,0,2024-09-02,0,0,0,1,down
2024-09-02 16:00:00,1725292800,132.54,133.42,131.71,131.91,88948.596,132.54,132.92,-0.0047532820280670185,0.008717595778848342,132.01399999999998,131.317,0.00973182522090906,0.010037248331792472,132.92,130.77,58.49903784477231,-0.024201223073902156,-0.4313489372615338,130.4495,134.0497074501632,126.84929254983682,131.51990640359384,131.54740757746353,0.023986958546809545,1,0.015999999999991132,155260.45190000001,0,1.7099999999999795,2.0885714285714263,1.7099999999999795,-0.6299999999999955,0.6299999999999955,0.8799999999999955,0.19999999999998863,16,0,0,2024-09-02,1,0,1,2,down
2024-09-02 17:00:00,1725296400,131.91,133.66,131.88,133.34,68010.19600000001,131.91,132.54,0.010840724736562946,0.0031597953656334887,132.296,131.885,0.0108655838060671,0.009473841528275654,133.34,130.77,59.73864343497198,0.131417111769224,-0.31879572745538226,130.424,133.92875406450034,126.91924593549967,131.8508325120313,131.66305870149816,0.0444931850227166,1,0.2820000000000107,145844.39059999998,0,1.7800000000000011,2.1214285714285697,1.7800000000000011,1.4300000000000068,1.4300000000000068,0.3199999999999932,0.030000000000001137,17,0,0,2024-09-02,0,0,0,1,up
2024-09-02 18:00:00,1725300000,133.34,133.87,132.51,133.28,78300.448,133.34,131.91,-0.00044997750112496515,0.005583220159951718,132.798,132.225,0.009286016932041036,0.008372187324255308,133.34,131.91,71.2166172106825,0.24705635289399197,-0.20562531138550744,130.6325,134.30046587827783,126.96453412172215,132.1106811462074,131.7673774949499,0.02617801047120416,1,0.5020000000000095,128814.16770000002,0,1.3600000000000136,1.9878571428571417,1.3600000000000136,-0.060000000000002274,0.060000000000002274,0.5300000000000011,0.7700000000000102,18,0,0,2024-09-02,0,0,0,1,up
2024-09-02 19:00:00,1725303600,133.28,133.53,132.81,133.05,51119.17000000001,133.28,133.34,-0.0017256902761103587,0.008642256083693622,132.824,132.36200000000002,0.006149123092920067,0.0074467642827822375,133.34,131.91,66.25615763546804,0.31649386257413425,-0.10120147659357911,130.85999999999999,134.53546631484755,127.18453368515243,132.28146639235152,131.8501273339854,0.01040400972053468,1,0.02600000000001046,113309.2468,0,0.7199999999999989,1.8585714285714283,0.7199999999999989,-0.22999999999998977,0.22999999999998977,0.25,0.2400000000000091,19,0,0,2024-09-02,0,0,0,1,up
2024-09-02 20:00:00,1725307200,133.04,135.0,132.81,134.58,95613.85999999999,133.05,133.28,0.011499436302142119,0.009299535023248984,133.23200000000003,132.615,0.007550354933110191,0.008147603885262639,134.58,131.91,71.42857142857154,0.4893409842599965,0.016907015577136017,131.10500000000002,135.08953589716415,127.12046410283587,132.69938159374215,132.02624815114763,0.019159409314653653,1,0.40800000000001546,101147.401,0,2.1899999999999977,1.9142857142857141,2.1899999999999977,1.5400000000000205,1.5400000000000205,0.4199999999999875,0.22999999999998977,20,0,0,2024-09-02,0,0,0,1,up
2024-09-02 21:00:00,1725310800,134.58,135.05,133.84,134.17,95928.218,134.58,133.05,-0.00304651508396514,0.0066776710684273155,133.68400000000003,132.849,0.00713468733619867,0.008226602367230771,134.58,133.05,75.65011820330966,0.5864794302046619,0.1308214985026412,131.32649999999998,135.48046462494125,127.17253537505871,132.9667667585163,132.16455472204132,0.017750132746719105,1,0.4519999999999982,98942.1741,0,1.210000000000008,1.8149999999999997,1.210000000000008,-0.410000000000025,0.410000000000025,0.46999999999999886,0.3299999999999841,21,0,0,2024-09-02,0,0,0,1,up
2024-09-02 22:00:00,1725314400,134.17,134.93,133.99,134.8,83337.907,134.17,134.58,0.004695535514645854,0.01315295001878991,133.976,133.136,0.005972152258209756,0.008265799493840426,134.8,133.05,72.16216216216219,0.7061579342330617,0.2458887856487253,131.6035,135.9131820007245,127.29381799927549,133.3000818933315,132.33458344965155,0.021753960433563257,1,0.29199999999997317,97285.6462,0,0.9399999999999977,1.6349999999999991,0.9399999999999977,0.6300000000000239,0.6300000000000239,0.12999999999999545,0.1799999999999784,22,0,0,2024-09-02,0,0,0,1,up
2024-09-02 23:00:00,1725318000,134.8,135.39,134.58,134.94,76453.31700000001,134.8,134.17,0.001038575667655639,0.002674988854213023,134.30800000000002,133.553,0.00584307239454445,0.007348876999112131,134.94,133.05,67.26694915254234,0.803043851244098,0.35731979876779985,131.84,136.3425185934331,127.33748140656688,133.5982488218167,132.50267483999662,0.0318880477173662,1,0.33200000000002206,94571.3057,0,0.8099999999999739,1.4907142857142819,0.8099999999999739,0.13999999999998636,0.13999999999998636,0.44999999999998863,0.21999999999999886,23,0,0,2024-09-02,0,0,0,1,up
2024-09-03 00:00:00,1725321600,134.95,135.17,134.21,135.03,62776.61399999999,134.94,134.8,0.0006669630947087057,0.00640977863904002,134.704,133.764,0.0054991268840174365,0.0056887357948716254,135.03,134.17,66.26637554585147,0.8769796112812855,0.461251761270497,132.2135,136.45273664925912,127.9742633507409,133.85856721785,132.66572807612587,0.015874210051158633,1,0.3959999999999866,81599.1045,0,0.9599999999999795,1.4407142857142807,0.9599999999999795,0.0800000000000125,0.0800000000000125,0.13999999999998636,0.7399999999999807,0,0,1,2024-09-03,0,0,0,1,up
2024-09-03 01:00:00,1725325200,135.03,135.47,134.51,135.44,54830.27100000001,135.03,134.94,0.003036362289861483,0.004747774480712064,134.87600000000003,134.054,0.0029113359299656172,0.005477950841231003,135.44,134.17,69.30481283422453,0.957618971865628,0.5605252033895232,132.531,136.73627938867833,128.32572061132169,134.14610045096816,132.84471336153712,0.02188018711332429,1,0.17200000000002547,75531.8597,0,0.960000000000008,1.4278571428571394,0.960000000000008,0.4099999999999966,0.4099999999999966,0.030000000000001137,0.5200000000000102,1,0,1,2024-09-03,0,0,0,1,up
2024-09-03 02:00:00,1725328800,135.45,138.13,135.37,135.78,216784.09100000004,135.44,135.03,0.002510336680448866,0.006224988883948512,135.198,134.441,0.0016234963848953071,0.004908395500345833,135.78,134.8,70.07299270072988,1.0370074284845145,0.6558216484085215,132.879,136.94071288731095,128.81728711268903,134.44317309624665,133.03408669305085,0.029338185126222438,1,0.3219999999999743,88315.40920000001,1,2.759999999999991,1.5414285714285683,2.759999999999991,0.3300000000000125,0.3300000000000125,2.3499999999999943,0.07999999999998408,2,0,1,2024-09-03,0,-1,-1,0,down
