datetime,timestamp,open,high,low,close,volume,overall_sentiment_score,btc_sentiment_score,overall_sentiment_0min_avg,btc_sentiment_0min_avg,overall_sentiment_0min_prev,btc_sentiment_0min_prev,overall_sentiment_1min_avg,btc_sentiment_1min_avg,overall_sentiment_1min_prev,btc_sentiment_1min_prev,overall_sentiment_2min_avg,btc_sentiment_2min_avg,overall_sentiment_2min_prev,btc_sentiment_2min_prev,overall_sentiment_3min_avg,btc_sentiment_3min_avg,overall_sentiment_3min_prev,btc_sentiment_3min_prev,overall_sentiment_4min_avg,btc_sentiment_4min_avg,overall_sentiment_4min_prev,btc_sentiment_4min_prev,overall_sentiment_5min_avg,btc_sentiment_5min_avg,overall_sentiment_5min_prev,btc_sentiment_5min_prev,overall_sentiment_6min_avg,btc_sentiment_6min_avg,overall_sentiment_6min_prev,btc_sentiment_6min_prev,overall_sentiment_7min_avg,btc_sentiment_7min_avg,overall_sentiment_7min_prev,btc_sentiment_7min_prev,overall_sentiment_8min_avg,btc_sentiment_8min_avg,overall_sentiment_8min_prev,btc_sentiment_8min_prev,overall_sentiment_9min_avg,btc_sentiment_9min_avg,overall_sentiment_9min_prev,btc_sentiment_9min_prev,overall_sentiment_10min_avg,btc_sentiment_10min_avg,overall_sentiment_10min_prev,btc_sentiment_10min_prev,overall_sentiment_11min_avg,btc_sentiment_11min_avg,overall_sentiment_11min_prev,btc_sentiment_11min_prev,overall_sentiment_12min_avg,btc_sentiment_12min_avg,overall_sentiment_12min_prev,btc_sentiment_12min_prev,overall_sentiment_13min_avg,btc_sentiment_13min_avg,overall_sentiment_13min_prev,btc_sentiment_13min_prev,overall_sentiment_0hour_avg,btc_sentiment_0hour_avg,overall_sentiment_0hour_prev,btc_sentiment_0hour_prev,overall_sentiment_1hour_avg,btc_sentiment_1hour_avg,overall_sentiment_1hour_prev,btc_sentiment_1hour_prev,overall_sentiment_2hour_avg,btc_sentiment_2hour_avg,overall_sentiment_2hour_prev,btc_sentiment_2hour_prev,overall_sentiment_3hour_avg,btc_sentiment_3hour_avg,overall_sentiment_3hour_prev,btc_sentiment_3hour_prev,overall_sentiment_0day_avg,btc_sentiment_0day_avg,overall_sentiment_0day_prev,btc_sentiment_0day_prev,overall_sentiment_1day_avg,btc_sentiment_1day_avg,overall_sentiment_1day_prev,btc_sentiment_1day_prev,overall_sentiment_2day_avg,btc_sentiment_2day_avg,overall_sentiment_2day_prev,btc_sentiment_2day_prev,overall_sentiment_3day_avg,btc_sentiment_3day_avg,overall_sentiment_3day_prev,btc_sentiment_3day_prev,overall_sentiment_4day_avg,btc_sentiment_4day_avg,overall_sentiment_4day_prev,btc_sentiment_4day_prev,overall_sentiment_5day_avg,btc_sentiment_5day_avg,overall_sentiment_5day_prev,btc_sentiment_5day_prev,close_lag_1,close_lag_2,return_1,return_3,ma_5,ma_10,volatility_5,volatility_10,roll_max_5,roll_min_5,rsi_14,macd,macd_signal,bb_middle,bb_upper,bb_lower,ema_10,ema_30,roc_10,golden_cross,slope_ma_5,volume_ma,volume_spike,tr,atr_14,hl_spread,co_spread,body_size,upper_wick,lower_wick,hour,minute,dayofweek,date,crypto: (Worldwide),Cryptocurrency: (Worldwide),Upward,Downward,trend_target,combined_target,trend_label
2024-02-29 20:00:00,1709236800,61623.25,62703.84,60662.84,62276.32,60516.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61623.25,60977.36,0.010597785738337473,0.08580246816717807,59352.10600000001,55363.996999999996,0.0256196511066759,0.028291629035632187,62276.32,54528.49,87.24193100005105,3718.6036325947352,2774.5642790811453,53160.0785,61343.84966313371,44976.307336866295,56806.30794935262,51582.122544375095,0.19542265045162122,1,2121.137999999999,45887.794,0,2041.0,2291.89142857143,2041.0,653.0699999999997,653.0699999999997,427.5199999999968,960.4100000000035,20,0,3,2024-02-29,,,0,0,0,1,up
2024-03-01 20:00:00,1709323200,62276.32,63226.77,61631.05,62165.14,28292.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62276.32,61623.25,-0.0017852692644652057,0.01947903287384034,60879.436,56474.433,0.028682897050143423,0.02606768952340444,62276.32,57355.11,88.80466968989528,3933.3836168255075,3006.328146630018,53853.2755,62631.226530129265,45075.32446987074,57780.641049470316,52264.89786409283,0.217473371930472,1,1527.3299999999945,45536.647000000004,0,1595.719999999994,2291.588571428572,1595.719999999994,-111.18000000000029,111.18000000000029,950.4499999999971,534.0899999999965,20,0,4,2024-03-01,,,0,0,0,1,up
2024-03-02 20:00:00,1709409600,62165.14,63032.59,61392.4,62766.94,19019.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62165.14,62276.32,0.009680666688758333,0.018559391138896375,61961.802,57601.109,0.025535693237359484,0.026016860882329997,62766.94,60977.36,88.99495964809076,4104.840486330228,3226.0306145700606,54514.309499999996,63896.96683521833,45131.65216478166,58687.24085865753,52942.44896963524,0.21877127419748832,1,1082.3660000000018,44447.375,0,1640.189999999995,2346.5007142857144,1640.189999999995,601.8000000000029,601.8000000000029,265.6499999999942,772.739999999998,20,0,5,2024-03-02,,,0,0,0,1,up
2024-03-03 20:00:00,1709496000,62766.94,67574.12,62363.97,67497.83,62776.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62766.94,62165.14,0.07537232179870479,0.08384422843225159,63265.89599999999,59241.355,0.030903530668948017,0.029141414657633796,67497.83,61623.25,91.73820256921944,4569.78691700966,3494.781875057981,55436.19,66098.37273157795,44774.00726842205,60289.16615708343,53881.505810303934,0.3210165617745795,1,1304.09399999999,47675.824,0,5210.149999999994,2656.3542857142857,5210.149999999994,4730.889999999999,4730.889999999999,76.2899999999936,402.97000000000116,20,0,6,2024-03-03,,,0,0,0,1,up
2024-03-04 20:00:00,1709582400,67497.83,69244.55,59268.68,61399.1,117102.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67497.83,62766.94,-0.09035446028413063,-0.012322661864832996,63221.066000000006,60226.01700000001,0.059269860502746616,0.04763375879283187,67497.83,61399.1,68.90742981543029,4395.47546620854,3674.920593288093,55920.3235,66749.35022548924,45091.29677451076,60490.972310340985,54366.51188705853,0.19100186838732092,1,-44.829999999987194,58092.949,1,9975.870000000003,3210.4035714285715,9975.870000000003,-6098.730000000003,6098.730000000003,1746.7200000000012,2130.4199999999983,20,0,0,2024-03-04,,,1,0,1,2,up
2024-03-05 20:00:00,1709668800,61399.1,67645.97,61266.22,66833.7,87110.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61399.1,67497.83,0.08851269806886419,0.06479143319715752,64132.541999999994,61742.324,0.07150223476394717,0.05194782375122288,67497.83,61399.1,77.19247675016791,4642.345121948871,3868.4054990202485,56659.51849999999,68359.40418237144,44959.632817628546,61644.19552664262,55170.8466040225,0.29345626325825713,1,911.4759999999878,65695.222,0,6379.75,3531.160714285714,6379.75,5434.5999999999985,5434.5999999999985,812.2700000000041,132.87999999999738,20,0,1,2024-03-05,,,0,0,0,1,up
2024-03-06 20:00:00,1709755200,66833.7,68065.89,65610.94,67587.16,43870.259999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66833.7,61399.1,0.011273653860253141,0.0013234499538725686,65216.945999999996,63048.191000000006,0.07091323072982382,0.051169519944429885,67587.16,61399.1,77.43680845069078,4842.9623722075485,4063.3168736577086,57450.20450000001,69874.71925100402,45025.689748995996,62724.734521798506,55971.899081182346,0.2394834333391591,1,1084.4040000000023,66019.30799999999,0,2454.949999999997,3625.1857142857143,2454.949999999997,753.4600000000064,753.4600000000064,478.7299999999959,1222.7599999999948,20,0,2,2024-03-06,,,0,0,0,1,up
2024-03-07 20:00:00,1709841600,67587.16,70151.23,66173.73,69015.13,57261.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67587.16,66833.7,0.021127829605505077,0.12404139474357123,66466.584,64214.19300000001,0.07072583335012507,0.05015044810207295,69015.13,61399.1,79.53198429246548,5058.8628119007335,4262.426061306314,58330.25499999999,71429.66519458515,45230.84480541483,63868.44279056242,56813.39785013833,0.20329522513338394,1,1249.6380000000063,65523.18500000001,0,3977.5,3807.3857142857137,3977.5,1427.9700000000012,1427.9700000000012,1136.0999999999913,1413.4300000000076,20,0,3,2024-03-07,,,0,0,0,1,up
2024-03-08 20:00:00,1709928000,69015.13,69520.75,68025.53,68354.22,25548.300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69015.13,67587.16,-0.009576305949144825,0.022750797875922046,66637.862,64951.87899999999,0.06437303697969433,0.04841081333504782,69015.13,61399.1,77.50471624293053,5117.642554544669,4433.469359953985,59159.146499999995,72605.80216620515,45712.49083379485,64684.03864682379,57557.96702109715,0.12097703147528849,1,171.27799999999115,58730.590000000004,0,1495.2200000000012,3830.9864285714284,1495.2200000000012,-660.9100000000035,660.9100000000035,505.61999999999534,328.6900000000023,20,0,4,2024-03-08,,,0,0,0,1,up
2024-03-09 20:00:00,1710014400,68354.22,69976.84,68340.22,69503.9,25152.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68354.22,69015.13,0.01681944435910454,0.028359528644197995,68258.822,65739.94399999999,0.03707329830125386,0.048422965898422696,69503.9,66833.7,78.23962126891256,5197.08671126519,4586.192830216227,60042.937,73781.14670859877,46304.72729140123,65560.377074674,58328.67237457476,0.12788436182771923,1,1620.9600000000064,52664.996,0,1636.6199999999953,3904.792142857142,1636.6199999999953,1149.679999999993,1149.679999999993,472.9400000000023,14.0,20,0,5,2024-03-09,,,0,0,0,1,up
2024-03-10 20:00:00,1710100800,69503.9,72872.77,67170.42,72012.02,62712.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69503.9,68354.22,0.03608603258234444,0.04342366666555586,69294.486,66713.514,0.016607642382239485,0.048940754539491836,72012.02,67587.16,77.99589241627827,5400.181173524688,4748.99049887792,61038.75550000001,75231.2213737211,46846.289626278915,66733.4030610969,59211.46899556994,0.15633068877544476,1,1035.6640000000043,52884.651,0,5702.350000000006,4053.8949999999995,5702.350000000006,2508.12000000001,2508.12000000001,860.75,2333.479999999996,20,0,6,2024-03-10,,,0,0,0,1,up
2024-03-11 20:00:00,1710187200,72012.02,72996.99,68636.43,71379.88,58490.009999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72012.02,69503.9,-0.00877825674102739,0.044264421421237765,70053.03,67634.988,0.019875987796028435,0.04926747445763221,72012.02,68354.22,74.15507519800596,5447.333117761911,4888.659022654718,62054.7105,76148.45293821409,47960.96806178591,67578.21704998838,59996.5277700493,0.14823002087665227,1,758.5439999999944,55904.365000000005,0,4360.560000000012,4128.354285714286,4360.560000000012,-632.1399999999994,632.1399999999994,984.9700000000012,2743.4500000000116,20,0,0,2024-03-11,,,0,0,0,1,none
2024-03-12 20:00:00,1710273600,71379.88,73672.14,70621.35,73466.85,41353.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71379.88,72012.02,0.02923751062624369,0.057017663756997905,70943.374,68704.979,0.02118311993707933,0.04942005974704493,73466.85,68354.22,72.71195446803667,5588.679591249616,5028.663136373698,63153.04400000001,77207.23663117625,49098.851368823765,68648.87758635412,60865.5808171429,0.17047047378763414,1,890.3439999999973,58137.82400000001,0,3050.7899999999936,3812.9492857142855,3050.7899999999936,2086.970000000001,2086.970000000001,205.2899999999936,758.5299999999988,20,0,1,2024-03-12,,,0,-1,-1,0,down
2024-03-13 20:00:00,1710360000,73466.85,73802.64,68493.91,69284.71,56864.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73466.85,71379.88,-0.05692553852519877,-0.03787298287147056,71129.47200000001,68883.66699999999,0.03776060381797777,0.04975614909962471,73466.85,69284.71,62.344586142023985,5302.114468298394,5083.3534027586375,64062.511,77152.39291902023,50972.629080979765,68764.48347974429,61408.75044184337,0.02647314735895967,1,186.0980000000127,57546.589,0,5308.729999999996,3916.385714285713,5308.729999999996,-4182.139999999999,4182.139999999999,335.7899999999936,790.8000000000029,20,0,2,2024-03-13,,,0,0,0,1,down
2024-03-14 20:00:00,1710446400,69284.71,72394.97,65579.78,68981.69,74690.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69284.71,73466.85,-0.004373547929983457,-0.03359756278660042,71025.03,69641.926,0.037044624109242946,0.037643755671468125,73466.85,68981.69,60.92734377368071,4993.002141561134,5065.283150519137,64933.9715,76778.55604500457,53089.38695499542,68803.97557433623,61897.32718753089,0.12349676135317944,1,-104.44200000001001,53305.452000000005,0,6815.190000000002,4257.399285714285,6815.190000000002,-303.0200000000041,303.0200000000041,3110.2599999999948,3401.9100000000035,20,0,3,2024-03-14,,,0,0,0,1,down
2024-03-15 20:00:00,1710532800,68981.69,70043.23,66643.53,66886.4,30833.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68981.69,69284.71,-0.030374582008646178,-0.08957033001959402,69999.906,69647.19600000001,0.03201504076350652,0.02860146036240629,73466.85,66886.4,57.226627792070694,4526.774168857453,4957.581354186801,65694.76000000001,75775.66572293887,55613.85427706115,68455.32546991145,62219.20285285148,0.0007885243522354202,1,-1025.1239999999962,47677.74800000001,0,3399.699999999997,4386.254999999999,3399.699999999997,-2095.290000000008,2095.290000000008,1061.5399999999936,242.86999999999534,20,0,4,2024-03-15,,,0,0,0,1,down
2024-03-16 20:00:00,1710619200,66886.4,68624.27,64529.3,68517.35,36013.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66886.4,68981.69,0.024383880729117013,-0.011075459506144969,69427.4,69740.215,0.036544734909707964,0.029440789148303184,73466.85,66886.4,58.53306452881402,4240.012946153911,4814.067672580223,66394.20300000001,75054.02133181799,57734.38466818202,68466.60265720027,62625.53492686106,0.013762821222255806,0,-572.5060000000085,46892.121,0,4094.970000000001,4561.596428571428,4094.970000000001,1630.9500000000116,1630.9500000000116,106.91999999999825,2357.0999999999913,20,0,5,2024-03-16,,,0,-1,-1,0,down
2024-03-17 20:00:00,1710705600,68517.35,68925.18,66584.49,66933.4,36612.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68517.35,66886.4,-0.023117502355243014,-0.029693241786335034,68120.71,69532.042,0.030317309512695696,0.029531691370575288,69284.71,66886.4,49.076156715037634,3840.668250917188,4619.387788247616,66873.11750000001,74415.45419629592,59330.780803704096,68187.8385377093,62903.461705773254,-0.03016338591262535,0,-1306.6899999999878,44827.225,0,2340.689999999988,4356.634999999999,2340.689999999988,-1583.9500000000116,1583.9500000000116,407.8299999999872,348.90999999998894,20,0,6,2024-03-17,,,0,0,0,1,down
