datetime,timestamp,open,high,low,close,volume,overall_sentiment_score,eth_sentiment_score,overall_sentiment_0min_avg,eth_sentiment_0min_avg,overall_sentiment_0min_prev,eth_sentiment_0min_prev,overall_sentiment_1min_avg,eth_sentiment_1min_avg,overall_sentiment_1min_prev,eth_sentiment_1min_prev,overall_sentiment_2min_avg,eth_sentiment_2min_avg,overall_sentiment_2min_prev,eth_sentiment_2min_prev,overall_sentiment_3min_avg,eth_sentiment_3min_avg,overall_sentiment_3min_prev,eth_sentiment_3min_prev,overall_sentiment_4min_avg,eth_sentiment_4min_avg,overall_sentiment_4min_prev,eth_sentiment_4min_prev,overall_sentiment_5min_avg,eth_sentiment_5min_avg,overall_sentiment_5min_prev,eth_sentiment_5min_prev,overall_sentiment_6min_avg,eth_sentiment_6min_avg,overall_sentiment_6min_prev,eth_sentiment_6min_prev,overall_sentiment_7min_avg,eth_sentiment_7min_avg,overall_sentiment_7min_prev,eth_sentiment_7min_prev,overall_sentiment_8min_avg,eth_sentiment_8min_avg,overall_sentiment_8min_prev,eth_sentiment_8min_prev,overall_sentiment_9min_avg,eth_sentiment_9min_avg,overall_sentiment_9min_prev,eth_sentiment_9min_prev,overall_sentiment_10min_avg,eth_sentiment_10min_avg,overall_sentiment_10min_prev,eth_sentiment_10min_prev,overall_sentiment_11min_avg,eth_sentiment_11min_avg,overall_sentiment_11min_prev,eth_sentiment_11min_prev,overall_sentiment_12min_avg,eth_sentiment_12min_avg,overall_sentiment_12min_prev,eth_sentiment_12min_prev,overall_sentiment_13min_avg,eth_sentiment_13min_avg,overall_sentiment_13min_prev,eth_sentiment_13min_prev,overall_sentiment_0hour_avg,eth_sentiment_0hour_avg,overall_sentiment_0hour_prev,eth_sentiment_0hour_prev,overall_sentiment_1hour_avg,eth_sentiment_1hour_avg,overall_sentiment_1hour_prev,eth_sentiment_1hour_prev,overall_sentiment_2hour_avg,eth_sentiment_2hour_avg,overall_sentiment_2hour_prev,eth_sentiment_2hour_prev,overall_sentiment_3hour_avg,eth_sentiment_3hour_avg,overall_sentiment_3hour_prev,eth_sentiment_3hour_prev,overall_sentiment_0day_avg,eth_sentiment_0day_avg,overall_sentiment_0day_prev,eth_sentiment_0day_prev,overall_sentiment_1day_avg,eth_sentiment_1day_avg,overall_sentiment_1day_prev,eth_sentiment_1day_prev,overall_sentiment_2day_avg,eth_sentiment_2day_avg,overall_sentiment_2day_prev,eth_sentiment_2day_prev,overall_sentiment_3day_avg,eth_sentiment_3day_avg,overall_sentiment_3day_prev,eth_sentiment_3day_prev,overall_sentiment_4day_avg,eth_sentiment_4day_avg,overall_sentiment_4day_prev,eth_sentiment_4day_prev,overall_sentiment_5day_avg,eth_sentiment_5day_avg,overall_sentiment_5day_prev,eth_sentiment_5day_prev,close_lag_1,close_lag_2,return_1,return_3,ma_5,ma_10,volatility_5,volatility_10,roll_max_5,roll_min_5,rsi_14,macd,macd_signal,bb_middle,bb_upper,bb_lower,ema_10,ema_30,roc_10,golden_cross,slope_ma_5,volume_ma,volume_spike,tr,atr_14,hl_spread,co_spread,body_size,upper_wick,lower_wick,hour,minute,dayofweek,date,Upward,Downward,trend_target,combined_target,trend_label
2024-04-02 20:00:00,1712088000,3279.64,3368.57,3203.99,3316.57,315202.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3279.64,3487.93,0.011260382237074928,-0.08835098502194882,3446.5800000000004,3498.7889999999998,0.0393558654398319,0.03967390765954081,3637.99,3279.64,47.58971259424569,-9.422102038157846,26.547274652957988,3483.5015,3730.424200137431,3236.5787998625688,3453.053659414014,3457.9840255862464,-0.019468309671773487,0,-37.05199999999968,275569.479,0,164.58000000000038,186.27214285714285,164.58000000000038,36.93000000000029,36.93000000000029,52.0,75.65000000000009,20,0,1,2024-04-02,0,0,0,1,up
2024-04-03 20:00:00,1712174400,3316.57,3444.82,3252.11,3367.31,277207.06999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3316.57,3279.64,0.015298938361017589,-0.034582116040172806,3417.888,3471.54,0.040774285367404996,0.02997584435287097,3637.99,3279.64,47.092413836261514,-16.48722050787137,17.940375620792118,3467.3475,3699.086905901047,3235.6080940989527,3437.4639031569204,3452.1340884516503,-0.07486400351667677,0,-28.692000000000462,269843.584,0,192.71000000000004,184.69285714285712,192.71000000000004,50.73999999999978,50.73999999999978,77.51000000000022,64.46000000000004,20,0,2,2024-04-03,0,0,0,1,up
2024-04-04 20:00:00,1712260800,3367.31,3371.53,3211.37,3321.3,338646.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3367.31,3316.57,-0.013663725644505464,0.012702613701503829,3354.55,3447.6510000000003,0.0326491123374908,0.02964429304464444,3487.93,3279.64,49.1388739246127,-25.504994573796466,9.2513015818744,3453.493,3685.377165828775,3221.6088341712248,3416.343193492026,3443.6931795192863,-0.06710035138574066,0,-63.33799999999974,271707.679,0,160.1600000000003,177.5071428571429,160.1600000000003,-46.00999999999976,46.00999999999976,4.220000000000255,109.93000000000029,20,0,3,2024-04-04,1,0,1,2,up
2024-04-05 20:00:00,1712347200,3321.3,3361.85,3308.84,3349.91,151415.71000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3321.3,3367.31,0.008614096889771883,0.010052554295552296,3326.946,3433.8059999999996,0.031208782990802222,0.029568694208151086,3367.31,3279.64,48.476504684179616,-29.99726776420721,1.4015877126580794,3438.513,3655.2969238650257,3221.729076134974,3404.26443103893,3437.642651808365,-0.03968913758901038,0,-27.60400000000027,253791.78100000002,0,53.00999999999976,168.10785714285717,53.00999999999976,28.609999999999673,28.609999999999673,11.940000000000055,12.460000000000036,20,0,4,2024-04-05,0,0,0,1,up
2024-04-06 20:00:00,1712433600,3349.91,3421.21,3344.81,3381.79,148451.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3349.91,3321.3,0.00951667358227537,0.004300168383665204,3347.376,3415.504,0.01139949332843921,0.028622747461148207,3381.79,3316.57,49.97453372462467,-30.63187191322777,-5.005104212519091,3433.6885,3651.040070287213,3216.3369297127874,3400.1781708500334,3434.0392549175026,-0.051340744668018745,0,20.43000000000029,240103.588,0,76.40000000000009,165.48928571428573,76.40000000000009,31.88000000000011,31.88000000000011,39.42000000000007,5.099999999999909,20,0,5,2024-04-06,0,0,0,1,up
2024-04-07 20:00:00,1712520000,3381.79,3711.41,3379.0,3702.65,334910.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3381.79,3349.91,0.09487874764547777,0.11481949838918482,3424.5919999999996,3435.5860000000002,0.041709766685792474,0.042025598421231235,3702.65,3321.3,52.41654555101852,-5.184318219004126,-5.0409470138160986,3452.143,3694.8909957400083,3209.3950042599918,3455.1730488773,3451.368980406696,0.05734715848570615,0,77.21599999999944,253153.97000000003,0,332.40999999999985,168.96357142857144,332.40999999999985,320.8600000000001,320.8600000000001,8.759999999999764,2.7899999999999636,20,0,6,2024-04-07,0,0,0,1,up
2024-04-08 20:00:00,1712606400,3702.65,3728.57,3452.88,3516.32,343093.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3702.65,3381.79,-0.05032341701213994,0.04967596144374031,3454.3940000000002,3436.1409999999996,0.05339768612770775,0.04572338949560535,3702.65,3321.3,48.44115326942074,-0.05162722530758401,-4.043083056114395,3459.0200000000004,3700.80807371224,3217.231926287761,3466.2906763541546,3455.559368767555,0.0015808497850899883,1,29.80200000000059,271403.808,0,275.69000000000005,178.96214285714288,275.69000000000005,-186.32999999999993,186.32999999999993,25.920000000000073,63.440000000000055,20,0,0,2024-04-08,0,0,0,1,none
2024-04-09 20:00:00,1712692800,3516.32,3553.62,3413.05,3520.99,278210.67000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3516.32,3702.65,0.0013280930063246377,0.041161633336191716,3494.332,3424.4410000000003,0.05215695835008274,0.044043168534539615,3702.65,3349.91,51.21756457234116,4.342835829301293,-2.3658992790312574,3462.9869999999996,3706.174524359725,3219.799475640274,3476.236007926126,3459.7806998148094,-0.03216061616442045,1,39.93799999999965,283413.738,0,140.5699999999997,174.26500000000001,140.5699999999997,4.669999999999618,4.669999999999618,32.63000000000011,103.26999999999998,20,0,1,2024-04-09,0,0,0,1,none
2024-04-10 20:00:00,1712779200,3520.99,3617.34,3473.65,3518.02,238755.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.99,3516.32,-0.0008435127620356475,-0.04986428638947782,3527.954,3427.45,0.05251709553528889,0.04188430446553193,3702.65,3381.79,48.15276867563107,7.499377130441644,-0.39284399713667706,3471.768,3709.237601077256,3234.298398922744,3483.833097394103,3463.538074020306,0.00862689331494626,1,33.6220000000003,281899.71400000004,0,143.69000000000005,173.90000000000003,143.69000000000005,-2.9699999999998,2.9699999999998,96.35000000000036,44.36999999999989,20,0,2,2024-04-10,0,-1,-1,0,down
2024-04-11 20:00:00,1712865600,3518.02,3552.91,3095.49,3207.27,376658.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3518.02,3520.99,-0.08833093615158527,-0.08789018064339993,3493.05,3420.2130000000006,0.06885570075695709,0.04718348505279574,3702.65,3207.27,40.27379710221494,-14.90218597698913,-3.294712393107168,3462.7935000000007,3725.9656882822446,3199.6213117177567,3433.548897867902,3447.0046498899637,-0.02206644631727872,1,-34.903999999999996,280255.19,0,457.4200000000001,198.68357142857144,457.4200000000001,-310.75,310.75,34.88999999999987,111.7800000000002,20,0,3,2024-04-11,0,0,0,1,down
2024-04-12 20:00:00,1712952000,3207.27,3301.9,2998.83,3087.0,391461.42000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3207.27,3518.02,-0.03749918154692311,-0.12325794733867457,3369.9199999999996,3397.2560000000003,0.03732140213749567,0.04825691702317848,3520.99,3087.0,36.96565554660153,-41.87763073663427,-11.01129606181259,3448.0225,3759.0074580302144,3137.0375419697857,3370.5400073464652,3423.77854344545,-0.06921910286832489,0,-123.13000000000056,287881.13,0,303.07000000000016,213.97857142857146,303.07000000000016,-120.26999999999998,120.26999999999998,94.63000000000011,88.17000000000007,20,0,4,2024-04-12,0,0,0,1,down
2024-04-13 20:00:00,1713038400,3087.0,3104.17,2832.33,3074.97,701084.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3087.0,3207.27,-0.0038969873663752264,-0.1259373170135475,3281.65,3368.022,0.03835843684592408,0.047689467403959844,3520.99,3074.97,31.36189088983049,-63.49465861685076,-21.507968572820225,3419.781,3758.763446799088,3080.798553200912,3316.800006010744,3401.27476644897,-0.08681707356911006,0,-88.26999999999953,330268.83100000006,1,271.84000000000015,222.17428571428576,271.84000000000015,-12.0300000000002,12.0300000000002,17.170000000000073,242.63999999999987,20,0,5,2024-04-13,0,0,0,1,down
2024-04-14 20:00:00,1713124800,3074.97,3280.66,3025.93,3101.31,414809.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3074.97,3087.0,0.008565937228655951,-0.03303744305905021,3197.714,3346.023,0.039751691113229265,0.04791483553325731,3518.02,3074.97,36.05950904318227,-77.60629403734083,-32.72763366572435,3396.8369999999995,3757.2457647803917,3036.4282352196074,3277.620004917881,3381.922200871617,-0.06623611236563998,0,-83.93600000000015,337885.047,0,254.73000000000002,223.5071428571429,254.73000000000002,26.340000000000146,26.340000000000146,179.3499999999999,49.039999999999964,20,0,6,2024-04-14,0,0,0,1,down
2024-04-15 20:00:00,1713211200,3101.31,3128.9,2991.76,3058.67,370541.66000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3101.31,3074.97,-0.01374902863628591,-0.009177194687398749,3105.844,3316.899,0.03822953130511301,0.047688731090006174,3207.27,3058.67,40.9514917733389,-91.17949792476384,-44.41800651753225,3375.3525,3762.9897571238835,2987.7152428761165,3237.81091311463,3361.0672201702228,-0.08693964912490182,0,-91.86999999999989,359797.64200000005,0,137.13999999999987,211.67285714285717,137.13999999999987,-42.63999999999987,42.63999999999987,27.590000000000146,66.90999999999985,20,0,0,2024-04-15,0,0,0,1,down
2024-04-16 20:00:00,1713297600,3058.67,3123.61,2914.87,3000.65,319478.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3058.67,3101.31,-0.01896902902241826,-0.024169341489510332,3064.52,3278.785,0.017206790891643647,0.047373531403173186,3101.31,3000.65,37.28303223521075,-105.40306794568232,-56.61501880316227,3347.1445,3758.1359965684574,2936.1530034315424,3194.6907470937876,3337.814496288273,-0.11270362736893769,0,-41.32400000000007,376900.329,0,208.74000000000024,214.8271428571429,208.74000000000024,-58.01999999999998,58.01999999999998,64.94000000000005,85.7800000000002,20,0,1,2024-04-16,1,0,1,2,down
2024-04-17 20:00:00,1713384000,3000.65,3095.76,2953.19,3065.96,301630.04000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.65,3058.67,0.021765284188425715,-0.011398409059397485,3060.3120000000004,3215.116,0.016607618354307834,0.03256435071129582,3101.31,3000.65,38.01016957244826,-110.1358015182459,-67.31917534617901,3325.3509999999997,3747.8696473567907,2902.8323526432087,3171.285156713099,3320.2754965277395,-0.1719552212604486,0,-4.207999999999629,373572.244,0,142.57000000000016,211.2457142857143,142.57000000000016,65.30999999999995,65.30999999999995,29.800000000000182,47.460000000000036,20,0,2,2024-04-17,0,0,0,1,up
2024-04-18 20:00:00,1713470400,3065.96,3128.53,2866.07,3104.51,336260.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3065.96,3000.65,0.012573549557072017,0.014986906073554795,3066.22,3173.935,0.017559207340686556,0.03173297094243991,3104.51,3000.65,41.32305500188115,-109.5134611375679,-75.75803250445679,3305.0379999999996,3729.0831111354732,2880.992888864526,3159.144219128899,3306.355141913047,-0.11711391454702647,0,5.907999999999447,372889.02400000003,0,262.46000000000004,218.55285714285716,262.46000000000004,38.55000000000018,38.55000000000018,24.019999999999982,199.88999999999987,20,0,3,2024-04-18,0,0,0,1,up
2024-04-19 20:00:00,1713556800,3104.51,3166.61,3020.15,3149.06,180913.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3104.51,3065.96,0.014350090674534632,0.04945928382183862,3075.77,3136.742,0.01827288277822896,0.03259193140175754,3149.06,3000.65,42.062331544377436,-104.22400971524075,-81.45122794661359,3280.5915,3679.441740264374,2881.741259735626,3157.310724741826,3296.2070682412377,-0.10563222275553175,0,9.550000000000182,363159.296,0,146.46000000000004,225.22785714285718,146.46000000000004,44.54999999999973,44.54999999999973,17.550000000000182,84.36000000000013,20,0,4,2024-04-19,0,0,0,1,up
