datetime,timestamp,open,high,low,close,volume,overall_sentiment_score,sol_sentiment_score,overall_sentiment_0min_avg,sol_sentiment_0min_avg,overall_sentiment_0min_prev,sol_sentiment_0min_prev,overall_sentiment_1min_avg,sol_sentiment_1min_avg,overall_sentiment_1min_prev,sol_sentiment_1min_prev,overall_sentiment_2min_avg,sol_sentiment_2min_avg,overall_sentiment_2min_prev,sol_sentiment_2min_prev,overall_sentiment_3min_avg,sol_sentiment_3min_avg,overall_sentiment_3min_prev,sol_sentiment_3min_prev,overall_sentiment_4min_avg,sol_sentiment_4min_avg,overall_sentiment_4min_prev,sol_sentiment_4min_prev,overall_sentiment_5min_avg,sol_sentiment_5min_avg,overall_sentiment_5min_prev,sol_sentiment_5min_prev,overall_sentiment_6min_avg,sol_sentiment_6min_avg,overall_sentiment_6min_prev,sol_sentiment_6min_prev,overall_sentiment_7min_avg,sol_sentiment_7min_avg,overall_sentiment_7min_prev,sol_sentiment_7min_prev,overall_sentiment_8min_avg,sol_sentiment_8min_avg,overall_sentiment_8min_prev,sol_sentiment_8min_prev,overall_sentiment_9min_avg,sol_sentiment_9min_avg,overall_sentiment_9min_prev,sol_sentiment_9min_prev,overall_sentiment_10min_avg,sol_sentiment_10min_avg,overall_sentiment_10min_prev,sol_sentiment_10min_prev,overall_sentiment_11min_avg,sol_sentiment_11min_avg,overall_sentiment_11min_prev,sol_sentiment_11min_prev,overall_sentiment_12min_avg,sol_sentiment_12min_avg,overall_sentiment_12min_prev,sol_sentiment_12min_prev,overall_sentiment_13min_avg,sol_sentiment_13min_avg,overall_sentiment_13min_prev,sol_sentiment_13min_prev,overall_sentiment_0hour_avg,sol_sentiment_0hour_avg,overall_sentiment_0hour_prev,sol_sentiment_0hour_prev,overall_sentiment_1hour_avg,sol_sentiment_1hour_avg,overall_sentiment_1hour_prev,sol_sentiment_1hour_prev,overall_sentiment_2hour_avg,sol_sentiment_2hour_avg,overall_sentiment_2hour_prev,sol_sentiment_2hour_prev,overall_sentiment_3hour_avg,sol_sentiment_3hour_avg,overall_sentiment_3hour_prev,sol_sentiment_3hour_prev,overall_sentiment_0day_avg,sol_sentiment_0day_avg,overall_sentiment_0day_prev,sol_sentiment_0day_prev,overall_sentiment_1day_avg,sol_sentiment_1day_avg,overall_sentiment_1day_prev,sol_sentiment_1day_prev,overall_sentiment_2day_avg,sol_sentiment_2day_avg,overall_sentiment_2day_prev,sol_sentiment_2day_prev,overall_sentiment_3day_avg,sol_sentiment_3day_avg,overall_sentiment_3day_prev,sol_sentiment_3day_prev,overall_sentiment_4day_avg,sol_sentiment_4day_avg,overall_sentiment_4day_prev,sol_sentiment_4day_prev,overall_sentiment_5day_avg,sol_sentiment_5day_avg,overall_sentiment_5day_prev,sol_sentiment_5day_prev,close_lag_1,close_lag_2,return_1,return_3,ma_5,ma_10,volatility_5,volatility_10,roll_max_5,roll_min_5,rsi_14,macd,macd_signal,bb_middle,bb_upper,bb_lower,ema_10,ema_30,roc_10,golden_cross,slope_ma_5,volume_ma,volume_spike,tr,atr_14,hl_spread,co_spread,body_size,upper_wick,lower_wick,hour,minute,dayofweek,date,Upward,Downward,trend_target,combined_target,trend_label
2024-09-30,1727654400,158.47,159.77,151.73,152.49,3240682.2060000002,0.2910417333333334,0.046309854166666664,0.2910417333333334,0.046309854166666664,0.267602,0.082475,0.2910225,0.046338491319444446,0.267602,0.082475,0.2910032666666667,0.04636712847222222,0.267602,0.082475,0.29098403333333334,0.046395765624999995,0.267602,0.082475,0.2909648,0.046424402777777776,0.267602,0.082475,0.2909455666666667,0.04645303993055555,0.267602,0.082475,0.2909263333333334,0.04648167708333333,0.267602,0.082475,0.29090710000000003,0.04651031423611111,0.267602,0.082475,0.2908878666666667,0.04653895138888888,0.267602,0.082475,0.2908686333333334,0.04656758854166666,0.267602,0.082475,0.29084940000000004,0.04659622569444444,0.267602,0.082475,0.2908301666666667,0.046624862847222226,0.267602,0.082475,0.29081093333333335,0.0466535,0.267602,0.082475,0.29079170000000004,0.04668213715277777,0.267602,0.082475,0.2899069666666667,0.04799944618055556,0.267602,0.082475,0.2887529666666667,0.04971767534722222,0.267602,0.082475,0.2875989666666667,0.05143590451388889,0.267602,0.082475,0.2864449666666667,0.05315413368055555,0.267602,0.082475,0.2725340926851852,0.07454860207609951,0.267602,0.082475,0.2700680463425926,0.07851180103804975,0.267602,0.082475,0.27021987213043336,0.07541898614502954,0.149334,0.006451,0.24873372508101851,0.059775812671802625,0.149334,0.006451,0.23528259532060183,0.060099625458911995,0.335982,0.288397,0.24570095931568284,0.09134386513189617,0.150203,0.045169,158.46,156.75,-0.0376751230594472,-0.032669373255518774,156.17800000000003,152.043,0.03225139886852845,0.03253516641613571,158.46,152.49,69.53531598513013,6.429361057104671,5.383381437973121,144.16649999999998,163.23714901056613,125.09585098943384,151.57688553532225,142.67257142200125,0.03975180690031377,1,0.9020000000000152,2920188.2938,0,8.04000000000002,7.930000000000001,8.04000000000002,-5.97999999999999,5.97999999999999,1.3000000000000114,0.7600000000000193,0,0,0,2024-09-30,0,0,0,1,down
2024-10-01,1727740800,152.51,157.34,142.29,145.13,4991241.419,0.22851546666666667,0.09552747708333334,0.22851546666666667,0.09552747708333334,0.322994,0.0,0.22855909548611109,0.09552747708333334,0.322994,0.0,0.22860272430555556,0.09552747708333334,0.322994,0.0,0.22864635312500003,0.09552747708333334,0.322994,0.0,0.22868998194444445,0.09552747708333334,0.322994,0.0,0.22873361076388893,0.09552747708333334,0.322994,0.0,0.22877723958333335,0.09552747708333334,0.322994,0.0,0.22882086840277777,0.09552747708333334,0.322994,0.0,0.2288644972222222,0.09552747708333334,0.322994,0.0,0.22890812604166666,0.09552747708333334,0.322994,0.0,0.2289517548611111,0.09552747708333334,0.322994,0.0,0.22899538368055555,0.09552747708333334,0.322994,0.0,0.22903901250000003,0.09552747708333334,0.322994,0.0,0.22908264131944445,0.09552747708333334,0.322994,0.0,0.23108956701388889,0.09552747708333334,0.322994,0.0,0.23370729618055558,0.09552747708333334,0.322994,0.0,0.2363250253472222,0.09552747708333334,0.322994,0.0,0.23894275451388888,0.09552747708333334,0.322994,0.0,0.2735501986950231,0.06725181399594905,0.267602,0.082475,0.27304214569010415,0.07090020803602427,0.267602,0.082475,0.27122876379340277,0.07475847202401617,0.267602,0.082475,0.27105245377158077,0.07337719310775942,0.149334,0.006451,0.2536970198038194,0.06127101293663189,0.149334,0.006451,0.2416605292163387,0.0612916568817515,0.335982,0.288397,152.49,158.46,-0.04826546003016596,-0.0741307814992026,154.094,151.61499999999998,0.028178500222584592,0.03596680001947188,158.46,145.13,61.122933376984776,5.53665360660608,5.4140358716997135,144.802,163.05401773993614,126.54998226006384,150.4047245289,142.831115201227,-0.02864600763001135,1,-2.0840000000000316,3227639.1141,1,15.050000000000011,8.617142857142857,15.050000000000011,-7.3799999999999955,7.3799999999999955,4.8300000000000125,2.8400000000000034,0,0,1,2024-10-01,0,0,0,1,down
2024-10-02,1727827200,145.12,148.96,138.61,140.18,3817606.119,0.13089202013888887,-0.00887368541666667,0.13089202013888887,-0.00887368541666667,0.197343,0.0,0.1308869329861111,-0.008893481250000008,0.197343,0.0,0.13088184583333332,-0.008913277083333337,0.197343,0.0,0.13087675868055557,-0.008933072916666666,0.197343,0.0,0.13087167152777776,-0.008952868749999999,0.197343,0.0,0.13086658437499998,-0.008972664583333338,0.197343,0.0,0.1308614972222222,-0.00899246041666667,0.197343,0.0,0.13085641006944443,-0.00901225625,0.197343,0.0,0.13085132291666668,-0.009032052083333329,0.197343,0.0,0.13084623576388887,-0.009051847916666666,0.197343,0.0,0.13084114861111107,-0.00907164375,0.197343,0.0,0.1308360614583333,-0.009091439583333333,0.197343,0.0,0.13083097430555554,-0.009111235416666672,0.197343,0.0,0.13082588715277776,-0.009131031250000005,0.197343,0.0,0.130591878125,-0.010041639583333343,0.197343,0.0,0.1302866489583333,-0.011229389583333334,0.197343,0.0,0.12998141979166666,-0.01241713958333333,0.197343,0.0,0.129676190625,-0.013604889583333332,0.197343,0.0,0.15798415461467974,0.04814427194878473,0.322994,0.0,0.21576717665485146,0.057698042972366866,0.267602,0.082475,0.234689481998296,0.06331489600694441,0.267602,0.082475,0.24291761149872199,0.06810492200520829,0.267602,0.082475,0.24843879394020058,0.06833060887596447,0.149334,0.006451,0.23774487560562946,0.059083222771990705,0.149334,0.006451,145.13,152.49,-0.03410735202921511,-0.11536034330430389,150.602,151.17000000000002,0.024637685889365546,0.03616630232518123,158.46,140.18,54.61733080328906,4.379271374943556,5.207082972348482,145.0085,162.93413148707802,127.08286851292198,148.54568370546363,142.66007551082524,-0.030768167046947292,0,-3.4919999999999902,3392803.4372,0,10.349999999999994,8.829285714285716,10.349999999999994,-4.939999999999998,4.939999999999998,3.8400000000000034,1.5699999999999932,0,0,2,2024-10-02,0,0,0,1,down
2024-10-03,1727913600,140.18,142.96,133.11,136.82,3742347.8449999997,0.2326034625,0.18426309374999997,0.2326034625,0.18426309374999997,0.211994,0.057012,0.23259502291666664,0.18421098437499997,0.211994,0.057012,0.23258658333333332,0.18415887499999997,0.211994,0.057012,0.23257814374999997,0.18410676562499997,0.211994,0.057012,0.2325697041666666,0.18405465624999995,0.211994,0.057012,0.23256126458333332,0.18400254687499995,0.211994,0.057012,0.23255282500000002,0.18395043749999998,0.211994,0.057012,0.2325443854166667,0.18389832812499998,0.211994,0.057012,0.23253594583333334,0.18384621874999998,0.211994,0.057012,0.23252750625,0.18379410937499996,0.211994,0.057012,0.23251906666666666,0.18374200000000002,0.211994,0.057012,0.2325106270833333,0.183689890625,0.211994,0.057012,0.23250218749999998,0.18363778125,0.211994,0.057012,0.23249374791666663,0.183585671875,0.211994,0.057012,0.23210552708333332,0.18118864062499998,0.211994,0.057012,0.23159915208333332,0.17806207812499997,0.211994,0.057012,0.23109277708333334,0.17493551562499998,0.211994,0.057012,0.2305864020833333,0.17180895312499997,0.211994,0.057012,0.1949041752464313,0.06674696252170136,0.197343,0.0,0.1764441649305555,0.057445617235243,0.322994,0.0,0.2088128428520447,0.06071434948881168,0.267602,0.082475,0.22474315531032982,0.06417291263563363,0.267602,0.082475,0.23331492424826383,0.06783333010850691,0.267602,0.082475,0.23951635749123903,0.06806666781692061,0.149334,0.006451,140.18,145.13,-0.02396918247966906,-0.1027608367761822,146.61599999999999,150.373,0.02270606533114989,0.036750365653217536,158.46,136.82,44.77174849267873,3.1545500096815715,4.7965763798151,144.8985,163.00494930172084,126.7920506982792,146.41374121356114,142.2832964456107,-0.0550452379307963,0,-3.9860000000000184,3444400.8444,0,9.849999999999994,8.835000000000003,9.849999999999994,-3.3600000000000136,3.3600000000000136,2.780000000000001,3.7099999999999795,0,0,3,2024-10-03,0,0,0,1,down
2024-10-04,1728000000,136.81,144.55,135.95,143.24,3120151.9529999997,0.23957225555555559,0.19157072083333332,0.23957225555555559,0.19157072083333332,0.2363,0.207087,0.2395686277777778,0.19158792291666668,0.2363,0.207087,0.23956500000000003,0.19160512500000002,0.2363,0.207087,0.23956137222222224,0.19162232708333332,0.2363,0.207087,0.23955774444444447,0.19163952916666666,0.2363,0.207087,0.2395541166666667,0.19165673125,0.2363,0.207087,0.2395504888888889,0.1916739333333333,0.2363,0.207087,0.23954686111111115,0.19169113541666666,0.2363,0.207087,0.23954323333333336,0.1917083375,0.2363,0.207087,0.2395396055555556,0.19172553958333333,0.2363,0.207087,0.2395359777777778,0.1917427416666667,0.2363,0.207087,0.23953235000000003,0.19175994375,0.2363,0.207087,0.23952872222222227,0.19177714583333333,0.2363,0.207087,0.23952509444444448,0.19179434791666666,0.2363,0.207087,0.23935821666666668,0.19258564374999995,0.2363,0.207087,0.23914055,0.19361776874999997,0.2363,0.207087,0.23892288333333334,0.19464989375,0.2363,0.207087,0.23870521666666664,0.19568201875,0.2363,0.207087,0.23653375497781634,0.20292416328269675,0.211994,0.057012,0.21571896511212382,0.13483556290219903,0.197343,0.0,0.19647402827964247,0.10593846591772758,0.322994,0.0,0.21574307088348763,0.09626680293728297,0.267602,0.082475,0.2271012752438271,0.09192316276504625,0.267602,0.082475,0.23385139603652258,0.09034846897087188,0.267602,0.082475,136.82,140.18,0.04692296447887756,-0.013022807138427517,143.57199999999997,149.424,0.0380890810539559,0.03537697050438701,152.49,136.82,47.18286655683691,2.671197942770533,4.371500692406187,145.2035,162.96183358113717,127.44516641886283,145.83669735655002,142.34501925557132,-0.06213579519413337,0,-3.044000000000011,3354865.7465999997,0,8.600000000000023,8.64071428571429,8.600000000000023,6.430000000000007,6.430000000000007,1.3100000000000023,0.8600000000000136,0,0,4,2024-10-04,0,0,0,1,none
2024-10-05,1728086400,143.24,144.93,141.06,142.59,1475217.816,0.24674800000000002,0.15754500000000002,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.2442863210030864,0.1692177125636574,0.2363,0.207087,0.24041003799045135,0.18607093792317705,0.211994,0.057012,0.225241417075778,0.14629627945601847,0.197343,0.0,0.20842710146050344,0.12175827757921,0.322994,0.0,0.22145172090740736,0.11085698486255784,0.267602,0.082475,0.22996544953703701,0.10480558773148144,0.267602,0.082475,143.24,136.82,-0.004537838592571952,0.017192181480953028,141.59199999999998,148.88500000000002,0.03698529494311687,0.034248256797329374,145.13,136.82,44.18088737201366,2.2102104494040873,3.939242643805767,145.7645,162.35316255197068,129.1758374480293,145.2463887462682,142.3608244648893,-0.03642384105960261,0,-1.9799999999999898,3229562.1936,0,3.8700000000000045,8.51428571428572,3.8700000000000045,-0.6500000000000057,0.6500000000000057,1.6899999999999977,1.5300000000000011,0,0,5,2024-10-05,0,0,0,1,none
2024-10-06,1728172800,142.59,146.75,142.0,146.48,1409071.4,0.24674800000000002,0.15754500000000002,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.24674800000000002,0.15754500000000002,0.246748,0.157545,0.2455171605015432,0.1633813562818287,0.2363,0.207087,0.24252269199363422,0.17656229194878467,0.211994,0.057012,0.23061806280683347,0.14910845959201385,0.197343,0.0,0.21609128116840273,0.128915622063368,0.322994,0.0,0.22566776742283948,0.11863832071879818,0.267602,0.082475,142.59,143.24,0.027281015498983097,0.0706037129074697,141.862,147.978,0.03419641704518383,0.030686802929764584,146.48,136.82,51.602841795182805,2.1341637187106812,3.57822685878675,146.51500000000001,161.67753624111594,131.35246375888408,145.47068170149214,142.62657772521902,-0.05830922532947613,0,0.27000000000001023,2945347.2572999997,0,4.75,8.225000000000007,4.75,3.8899999999999864,3.8899999999999864,0.27000000000001023,0.5900000000000034,0,0,6,2024-10-06,0,-1,-1,0,down
2024-10-07,1728259200,146.47,152.4,143.5,143.96,3607754.951,0.2603854138888889,0.07410774722222223,0.2603854138888889,0.07410774722222223,0.246748,0.157545,0.2603798881944445,0.07414155486111111,0.246748,0.157545,0.26037436250000007,0.0741753625,0.246748,0.157545,0.2603688368055556,0.07420917013888889,0.246748,0.157545,0.26036331111111116,0.07424297777777777,0.246748,0.157545,0.26035778541666676,0.07427678541666667,0.246748,0.157545,0.26035225972222226,0.07431059305555555,0.246748,0.157545,0.2603467340277778,0.07434440069444445,0.246748,0.157545,0.2603412083333334,0.07437820833333333,0.246748,0.157545,0.26033568263888895,0.07441201597222222,0.246748,0.157545,0.2603301569444445,0.07444582361111111,0.246748,0.157545,0.26032463125000005,0.07447963125,0.246748,0.157545,0.26031910555555565,0.0745134388888889,0.246748,0.157545,0.26031357986111114,0.07454724652777778,0.246748,0.157545,0.2600593979166667,0.07610239791666666,0.246748,0.157545,0.25972785625000006,0.07813085624999999,0.246748,0.157545,0.25939631458333334,0.08015931458333334,0.246748,0.157545,0.25906477291666674,0.08218777291666667,0.246748,0.157545,0.25259598824749224,0.12176548361786262,0.246748,0.157545,0.24967199412374616,0.1396552418089313,0.246748,0.157545,0.24787676975019288,0.1495093987271733,0.2363,0.207087,0.24504101605709872,0.16286308986605416,0.211994,0.057012,0.2350136478949652,0.1436398643971836,0.197343,0.0,0.22217539901491762,0.12772393232245044,0.322994,0.0,146.48,142.59,-0.017203713817585897,0.005026528902541072,142.618,146.60999999999999,0.03030976268451189,0.030102867646607478,146.48,136.82,49.30913933743967,1.8492363517148647,3.2324287573723733,147.13600000000002,160.64312466967345,133.6288753303266,145.19601230122083,142.71260496875328,-0.08678000507485395,0,0.7560000000000002,2933556.6525999997,0,8.900000000000006,8.365000000000007,8.900000000000006,-2.509999999999991,2.509999999999991,5.930000000000007,0.46000000000000796,0,0,0,2024-10-07,0,0,0,1,down
2024-10-08,1728345600,143.97,145.6,141.17,143.49,2153828.153,0.26266200000000006,0.060178999999999996,0.26266200000000006,0.060178999999999996,0.262662,0.060179,0.26266200000000006,0.060178999999999996,0.262662,0.060179,0.26266200000000006,0.060178999999999996,0.262662,0.060179,0.26266200000000006,0.060178999999999996,0.262662,0.060179,0.26266200000000006,0.060178999999999996,0.262662,0.060179,0.26266200000000006,0.060178999999999996,0.262662,0.060179,0.26266200000000006,0.060178999999999996,0.262662,0.060179,0.26266200000000006,0.060178999999999996,0.262662,0.060179,0.26266200000000006,0.060178999999999996,0.262662,0.060179,0.26266200000000006,0.060178999999999996,0.262662,0.060179,0.26266200000000006,0.060178999999999996,0.262662,0.060179,0.26266200000000006,0.060178999999999996,0.262662,0.060179,0.26266200000000006,0.060178999999999996,0.262662,0.060179,0.26266200000000006,0.060178999999999996,0.262662,0.060179,0.26266200000000006,0.060178999999999996,0.262662,0.060179,0.26266200000000006,0.060178999999999996,0.262662,0.060179,0.26266200000000006,0.060178999999999996,0.262662,0.060179,0.26266200000000006,0.060178999999999996,0.262662,0.060179,0.2624999513358411,0.061170455965470674,0.246748,0.157545,0.25754796979166666,0.09146796979166663,0.246748,0.157545,0.25394797986111106,0.11349364652777773,0.246748,0.157545,0.2515325651466049,0.12742466303674765,0.2363,0.207087,0.24853280311284717,0.14252456308593744,0.211994,0.057012,0.23959469846844453,0.12989496299189812,0.197343,0.0,143.96,146.48,-0.0032647957766046565,0.006311803071744171,143.952,145.284,0.02640622865463675,0.030138481436592826,146.48,142.59,41.21673003802283,1.5674358635931753,2.899430178616534,147.5935,159.8364017458236,135.35059825417642,144.8858282464534,142.76275948689823,-0.08459330143540666,0,1.3340000000000032,2990856.0338,0,4.430000000000007,7.902142857142865,4.430000000000007,-0.47999999999998977,0.47999999999998977,1.6299999999999955,2.3200000000000216,0,0,1,2024-10-08,0,0,0,1,down
2024-10-09,1728432000,143.5,145.34,138.66,139.33,2071518.061,0.3183441819444444,0.1783196006944444,0.3183441819444444,0.1783196006944444,0.262662,0.060179,0.31829525208333337,0.17821578645833328,0.262662,0.060179,0.31824632222222227,0.1781119722222222,0.262662,0.060179,0.3181973923611111,0.17800815798611103,0.262662,0.060179,0.3181484625,0.17790434374999997,0.262662,0.060179,0.31809953263888896,0.17780052951388883,0.262662,0.060179,0.3180506027777778,0.17769671527777775,0.262662,0.060179,0.3180016729166667,0.17759290104166664,0.262662,0.060179,0.31795274305555554,0.1774890868055555,0.262662,0.060179,0.3179038131944445,0.1773852725694444,0.262662,0.060179,0.31785488333333334,0.17728145833333328,0.262662,0.060179,0.31780595347222224,0.17717764409722217,0.262662,0.060179,0.3177570236111111,0.17707382986111106,0.262662,0.060179,0.31770809375000003,0.17697001562499998,0.262662,0.060179,0.31545732013888894,0.17219456076388884,0.262662,0.060179,0.31252152847222225,0.16596570659722218,0.262662,0.060179,0.3095857368055556,0.15973685243055552,0.262662,0.060179,0.3066499451388889,0.15350799826388886,0.262662,0.060179,0.27368243184317137,0.0835609938874421,0.262662,0.060179,0.2680911915895062,0.07236572492645639,0.246748,0.157545,0.26292612380883484,0.08883231115692511,0.246748,0.157545,0.25888159285662615,0.10601048336769381,0.246748,0.157545,0.2559625384859182,0.11865192920688653,0.2363,0.207087,0.2527244079012345,0.13269730155285492,0.211994,0.057012,143.49,143.96,-0.028991567356610237,-0.048812124522118916,143.17,143.371,0.021031077448176616,0.029940001172169495,146.48,139.33,41.68429148240725,0.9969376365623077,2.518931670205689,147.4155,160.0437881700276,134.78721182997242,143.87567765618914,142.5412911329048,-0.12072447305313638,0,-0.7820000000000107,2962941.9923,0,6.680000000000007,7.904285714285722,6.680000000000007,-4.1699999999999875,4.1699999999999875,1.8400000000000034,0.6700000000000159,0,0,2,2024-10-09,0,0,0,1,down
2024-10-10,1728518400,139.33,140.92,135.52,139.03,2289782.9069999997,0.40357999999999994,0.3591639999999999,0.40357999999999994,0.3591639999999999,0.40358,0.359164,0.40357999999999994,0.3591639999999999,0.40358,0.359164,0.40357999999999994,0.3591639999999999,0.40358,0.359164,0.40357999999999994,0.3591639999999999,0.40358,0.359164,0.40357999999999994,0.3591639999999999,0.40358,0.359164,0.40357999999999994,0.3591639999999999,0.40358,0.359164,0.40357999999999994,0.3591639999999999,0.40358,0.359164,0.40357999999999994,0.3591639999999999,0.40358,0.359164,0.40357999999999994,0.3591639999999999,0.40358,0.359164,0.40357999999999994,0.3591639999999999,0.40358,0.359164,0.40357999999999994,0.3591639999999999,0.40358,0.359164,0.40357999999999994,0.3591639999999999,0.40358,0.359164,0.40357999999999994,0.3591639999999999,0.40358,0.359164,0.40357999999999994,0.3591639999999999,0.40358,0.359164,0.40357999999999994,0.3591639999999999,0.40358,0.359164,0.40357999999999994,0.3591639999999999,0.40358,0.359164,0.40357999999999994,0.3591639999999999,0.40358,0.359164,0.40357999999999994,0.3591639999999999,0.40358,0.359164,0.37783167996238426,0.3045339210431134,0.262662,0.060179,0.32575705590277776,0.19404745746527777,0.262662,0.060179,0.30467135438046555,0.1497551236320087,0.246748,0.157545,0.29165251284722216,0.14275771362847217,0.246748,0.157545,0.28267161027777776,0.14571517090277775,0.246748,0.157545,0.2762740620653292,0.14963226117959103,0.2363,0.207087,139.33,143.49,-0.002153161558889005,-0.03424562378438456,142.45800000000003,142.025,0.021080892618667045,0.02868657362434011,146.48,139.03,31.537773804202033,0.514673354568771,2.1180800070783055,147.034,160.20761701519947,133.8603829848005,142.99464535506382,142.3147562211045,-0.08826808315299373,1,-0.7119999999999607,2867852.0623999997,0,5.399999999999977,7.470000000000005,5.399999999999977,-0.30000000000001137,0.30000000000001137,1.589999999999975,3.509999999999991,0,0,3,2024-10-10,1,0,1,2,down
2024-10-11,1728604800,139.04,146.62,138.68,145.53,2269088.9180000005,0.23351335138888885,0.12904584791666668,0.23351335138888885,0.12904584791666668,0.40358,0.359164,0.23357599652777775,0.12915735590277777,0.40358,0.359164,0.23363864166666662,0.12926886388888886,0.40358,0.359164,0.23370128680555552,0.12938037187499998,0.40358,0.359164,0.23376393194444442,0.1294918798611111,0.40358,0.359164,0.23382657708333332,0.12960338784722222,0.40358,0.359164,0.23388922222222222,0.12971489583333332,0.40358,0.359164,0.23395186736111107,0.1298264038194444,0.40358,0.359164,0.23401451249999997,0.12993791180555553,0.40358,0.359164,0.23407715763888887,0.13004941979166668,0.40358,0.359164,0.23413980277777774,0.13016092777777774,0.40358,0.359164,0.23420244791666664,0.13027243576388886,0.40358,0.359164,0.23426509305555554,0.13038394374999998,0.40358,0.359164,0.23432773819444444,0.1304954517361111,0.40358,0.359164,0.23720941458333328,0.1356248190972222,0.40358,0.359164,0.24096812291666658,0.14231529826388886,0.40358,0.359164,0.24472683124999994,0.14900577743055554,0.40358,0.359164,0.2484855395833333,0.1556962565972222,0.40358,0.359164,0.33174357420524686,0.26878011077690966,0.40358,0.359164,0.35478762708381556,0.2866570159100115,0.262662,0.060179,0.3277525620036008,0.21895834190248836,0.262662,0.060179,0.3114394093366609,0.17951137041823395,0.246748,0.157545,0.2996707251188271,0.16796219305815968,0.246748,0.157545,0.2908502709323559,0.16622599421513307,0.246748,0.157545,139.03,139.33,0.04675249946054816,0.014217018607568521,142.268,142.065,0.02886539707010656,0.029884008609360944,145.53,139.03,37.680569684638876,0.6494842634961344,1.8243608583618713,146.84,159.9805263052491,133.6994736947509,143.4556189268704,142.52219130361388,0.0027561496589265655,1,-0.19000000000002615,2595636.8123,0,7.939999999999998,7.498571428571432,7.939999999999998,6.490000000000009,6.490000000000009,1.0900000000000034,0.3599999999999852,0,0,4,2024-10-11,0,0,0,1,up
2024-10-12,1728691200,145.52,147.32,144.71,146.4,1347679.548,0.223162,0.03802099999999999,0.223162,0.03802099999999999,0.223162,0.038021,0.223162,0.03802099999999999,0.223162,0.038021,0.223162,0.03802099999999999,0.223162,0.038021,0.223162,0.03802099999999999,0.223162,0.038021,0.223162,0.03802099999999999,0.223162,0.038021,0.223162,0.03802099999999999,0.223162,0.038021,0.223162,0.03802099999999999,0.223162,0.038021,0.223162,0.03802099999999999,0.223162,0.038021,0.223162,0.03802099999999999,0.223162,0.038021,0.223162,0.03802099999999999,0.223162,0.038021,0.223162,0.03802099999999999,0.223162,0.038021,0.223162,0.03802099999999999,0.223162,0.038021,0.223162,0.03802099999999999,0.223162,0.038021,0.223162,0.03802099999999999,0.223162,0.038021,0.223162,0.03802099999999999,0.223162,0.038021,0.223162,0.03802099999999999,0.223162,0.038021,0.223162,0.03802099999999999,0.223162,0.038021,0.223162,0.03802099999999999,0.223162,0.038021,0.21507813204475307,0.058746729153645795,0.40358,0.359164,0.27341085312499996,0.16376341996527774,0.40358,0.359164,0.3082177954041281,0.2106869203245563,0.262662,0.060179,0.29958395451388886,0.17890543871527773,0.262662,0.060179,0.2921671538782793,0.15535844216531633,0.246748,0.157545,0.2855719596064814,0.1497596157407407,0.246748,0.157545,145.53,139.03,0.005978148835291686,0.05074284073781654,142.756,142.687,0.02743268000596763,0.027274900530940137,146.4,139.03,39.46672094443315,0.8171055253224324,1.6229097917539836,146.92849999999999,160.03014035531413,133.82685964468584,143.99096094016667,142.77237250983234,0.04437152232843489,1,0.48799999999999955,2348644.1552,0,2.609999999999985,7.36857142857143,2.609999999999985,0.8799999999999955,0.8799999999999955,0.9199999999999875,0.8100000000000023,0,0,5,2024-10-12,0,0,0,1,up
