XGBoost,CatBoost,RandomForest,DecisionTree
1.0539017625153064,1.0463791069893937,1.232223696905768,0.6546854278711259
1.0112465222366154,1.0086971527488382,0.6441542417166893,0.6546854278711259
0.97361027803272,0.9658270768905659,0.44076816134117447,0.6546854278711259
0.9389522396028042,0.9333356821886305,0.42838496581714514,0.6546854278711259
0.9062365664169192,0.8961773179101474,0.41992925257141495,0.6546854278711259
0.8752509754151105,0.8663799953141742,0.42551300723643165,0.6546854278711259
0.8470878671854735,0.8400112808510505,0.4195168830095196,0.6546854278711259
0.8209030960686505,0.811918099062251,0.4184602283970035,0.6546854278711259
0.7969352407380939,0.7882184037698521,0.4207003347658439,0.6546854278711259
0.7743332595564425,0.766585994817411,0.42194162228569104,0.6546854278711259
0.7535136632621289,0.7460888764909732,0.4204153294503854,0.6546854278711259
0.7333276021294296,0.724627131316175,0.4170553804607934,0.6546854278711259
0.7146646845154464,0.7079884411158501,0.4180596331123486,0.6546854278711259
0.6978661631699652,0.6945241801620998,0.41951519042080293,0.6546854278711259
0.6815553175285458,0.679317112633514,0.4210336482616192,0.6546854278711259
0.6665755584836006,0.6659239171561812,0.4209746195602144,0.6546854278711259
0.6522851557005197,0.6533457440376504,0.4205631085535521,0.6546854278711259
0.6382079600356519,0.6405137697520229,0.4260841938467836,0.6546854278711259
0.6257318567950279,0.6318684532535119,0.42716901445394184,0.6546854278711259
0.6140280604362488,0.6216723558630022,0.42729440938394053,0.6546854278711259
0.6033562174998224,0.6115175957270462,0.4246124411325486,0.6546854278711259
0.5936808963306248,0.601210666581576,0.42427442057781894,0.6546854278711259
0.5842847457621246,0.5929321749681018,0.42309673375020995,0.6546854278711259
0.5761733500752598,0.5871224930796828,0.4210759662634529,0.6546854278711259
0.5677642038557679,0.5785726452199305,0.4206230693944139,0.6546854278711259
0.559185788501054,0.5705451283762547,0.4191593154734658,0.6546854278711259
0.5507155256345868,0.5639346940947194,0.4178826707696134,0.6546854278711259
0.5433539705816657,0.5575058937847425,0.41746928709754083,0.6546854278711259
0.5365993205225095,0.5501059845564155,0.41688180587410156,0.6546854278711259
0.5296915299491957,0.5433280800948931,0.4164673439647967,0.6546854278711259
0.5233762465184555,0.5380229275545763,0.41628837503401384,0.6546854278711259
0.5171148230787367,0.5329587687150729,0.41600802541181314,0.6546854278711259
0.5116405545733869,0.5283751532197531,0.4157062584115545,0.6546854278711259
0.5066994614433498,0.5236123859095716,0.4161643171471058,0.6546854278711259
0.5016895193839446,0.5189834050804073,0.41531972213366436,0.6546854278711259
0.49674149621278046,0.5151000421305698,0.41462645162361655,0.6546854278711259
0.4926273308694363,0.51074325550927,0.41389216573450155,0.6546854278711259
0.4883125115884468,0.5065929361254511,0.4143384384706071,0.6546854278711259
0.4836960059357807,0.502573469167857,0.4140740100254586,0.6546854278711259
0.4797508376417682,0.4991704925101203,0.4141760941025689,0.6546854278711259
0.47647135709412397,0.4954627842939292,0.4132648503016873,0.6546854278711259
0.47275389276910573,0.49236200196190555,0.41301909719104124,0.6546854278711259
0.46996940929675474,0.48959092552374195,0.4125114492020109,0.6546854278711259
0.4670758338761516,0.48553810757369414,0.412470331589536,0.6546854278711259
0.46402303006034346,0.48235400278424595,0.4122690884209959,0.6546854278711259
0.4614308769116178,0.47944280844134396,0.41213148790597565,0.6546854278711259
0.4591778413159773,0.47644132457637695,0.41228972650936024,0.6546854278711259
0.4569073285209015,0.4739395551348785,0.4119716710645517,0.6546854278711259
0.45515407238854094,0.47185219175859705,0.4109947831711732,0.6546854278711259
0.45297554492717607,0.47052574597366903,0.41080132762400934,0.6546854278711259
0.4508605903829448,0.4682795659035812,0.41216454642595934,0.6546854278711259
0.4492017475888133,0.46601040714293224,0.41289497080583526,0.6546854278711259
0.44744817608734594,0.4639407393658672,0.4123117535542827,0.6546854278711259
0.4457923291483894,0.4624559339755172,0.41291084109281695,0.6546854278711259
0.4442571475752629,0.46086650057444684,0.4131549453543874,0.6546854278711259
0.44252853556536137,0.4587137699725011,0.4132427905194165,0.6546854278711259
0.441749298828654,0.45675499282854454,0.41294940178332923,0.6546854278711259
0.4403681680560112,0.45554242256177196,0.4130804826084938,0.6546854278711259
0.438731229188852,0.45331735519943106,0.41328366758583657,0.6546854278711259
0.4375091681315098,0.4532759424626014,0.41318149324031356,0.6546854278711259
0.4364537725574337,0.4518722533870017,0.4131427741063245,0.6546854278711259
0.43534339289180934,0.45091574920777927,0.4128573718823505,0.6546854278711259
0.4343053576187231,0.4498480180430808,0.4128107482385131,0.6546854278711259
0.4331337496289052,0.44879243822304443,0.4126610178493107,0.6546854278711259
0.43252379599725826,0.4475320032617952,0.41248219762992866,0.6546854278711259
0.4315688341332134,0.44701494828652233,0.41255032623037263,0.6546854278711259
0.43067784275044685,0.4456805068243216,0.41200230740117066,0.6546854278711259
0.4305159312672913,0.444217753949422,0.4116328435029034,0.6546854278711259
0.4292552177095786,0.443236893519736,0.4116299785815972,0.6546854278711259
0.42851795816095545,0.4421273393476362,0.4118094187666643,0.6546854278711259
0.4273563679831568,0.44046041528015173,0.411856237614933,0.6546854278711259
0.42643906467710624,0.43985663337040376,0.4118108730804024,0.6546854278711259
0.4259044190403074,0.4384082516250808,0.4112623192467727,0.6546854278711259
0.42528765568276866,0.43756496586750177,0.41164229724639956,0.6546854278711259
0.4247432505944744,0.43638314144779555,0.4114662418594913,0.6546854278711259
0.4239016521547455,0.4359712435641675,0.41139053439247564,0.6546854278711259
0.4232336913177278,0.4355676052239441,0.4112213222634999,0.6546854278711259
0.4225826572452206,0.4349492127703326,0.41136574572172824,0.6546854278711259
0.421856523596216,0.4343144132477291,0.41149018793141706,0.6546854278711259
