XGBoost,CatBoost,RandomForest,DecisionTree
0.669340692460537,0.6883687359453501,9.010913347279287,6.420827686769353
0.6505085701743761,0.6753038633262065,3.39312351679736,6.420827686769353
0.6416522487998009,0.6694431420553069,1.9168235500483302,6.420827686769353
0.631844033797582,0.6695649983536405,0.5486156530585334,6.420827686769353
0.6149610628684362,0.659386374154786,0.4979578542236978,6.420827686769353
0.6043311630686125,0.650419681071884,0.46346140588394996,6.420827686769353
0.593261793255806,0.6346244045880713,0.503507218723423,6.420827686769353
0.5941434192160765,0.6231049408434985,0.5114201312973092,6.420827686769353
0.5848159703115622,0.6195114980349603,0.5171176370912656,6.420827686769353
0.568628340959549,0.616953820945483,0.4868175545068665,6.420827686769353
0.5605873639384905,0.6214937741755275,0.4683781157954727,6.420827686769353
0.5541640122731527,0.6169841905736282,0.45075502158583675,6.420827686769353
0.5481294319033623,0.6096594836597072,0.45513850767249625,6.420827686769353
0.5497595369815826,0.6080922932394989,0.44648431194102284,6.420827686769353
0.5382398019234339,0.5915005238326888,0.4482589300670841,6.420827686769353
0.5354833602905273,0.5930431699470778,0.44019224320219963,6.420827686769353
0.5332813585797945,0.5907639791382425,0.4486817671669325,6.420827686769353
0.5253109807769457,0.5877421338837664,0.4442887290091093,6.420827686769353
0.5198420733213425,0.5873547794306332,0.4337756392013672,6.420827686769353
0.5091608576476574,0.5830209727704623,0.421249399246012,6.420827686769353
0.5090747643262148,0.5865227603849593,0.4248344870888165,6.420827686769353
0.5081209217508634,0.5842210350071405,0.4241817705702073,6.420827686769353
0.5056589711457491,0.5853066367218979,0.41694002395758534,6.420827686769353
0.5001092037806908,0.5813930085207478,0.4139183701798934,6.420827686769353
0.49919682058195275,0.5747687072079747,0.41402688530292747,6.420827686769353
0.4962490393469731,0.5671315045691823,0.4074621221972185,6.420827686769353
0.4917031843215227,0.5588418848444981,0.4112484421600852,6.420827686769353
0.4934290125966072,0.5584100775003209,0.4132524340480371,6.420827686769353
0.4916820873816808,0.5573126090631272,0.4124272533500943,6.420827686769353
0.4853504927208026,0.5520770061702277,0.40421142035371993,6.420827686769353
0.4826429548362891,0.5484957404917824,0.41367430378184694,6.420827686769353
0.48133603607614833,0.5441735619396245,0.41526389614430764,6.420827686769353
0.4784338337679704,0.538196508621826,0.4104868545019691,6.420827686769353
0.4765677818407615,0.5256486198839488,0.4145159386308013,6.420827686769353
0.4739352048685153,0.5216657392144805,0.4127218018947428,6.420827686769353
0.47263755028446514,0.5145530028905066,0.4104760060448358,6.420827686769353
0.4701022480924924,0.5130154736026867,0.4091606511926342,6.420827686769353
0.4665796390424172,0.5177447286731892,0.4016390094524566,6.420827686769353
0.4679116706053416,0.5201716867185749,0.39541681640599746,6.420827686769353
0.4679657168065508,0.5158549608246569,0.39585729169520384,6.420827686769353
0.4704661375532548,0.515785937202757,0.4032267206900982,6.420827686769353
0.4667853685095906,0.5134279089383481,0.40902473260128464,6.420827686769353
0.46455370355397463,0.5053822495710865,0.4071367853507664,6.420827686769353
0.46084934131552774,0.5059103220912948,0.42116232848801755,6.420827686769353
0.4581358420352141,0.5047853598628662,0.42744139751674615,6.420827686769353
0.457237107368807,0.5017988179661642,0.42345060402760787,6.420827686769353
0.45592451095581055,0.5004938701682512,0.41801627773701683,6.420827686769353
0.453165043455859,0.49952593105076165,0.4167595888133094,6.420827686769353
0.45128037004421157,0.5030203396886328,0.4211399500818331,6.420827686769353
0.44835360907018185,0.500434157120866,0.4284731376527681,6.420827686769353
0.4441160348554452,0.49884843721903377,0.4259896448770802,6.420827686769353
0.44343476959814626,0.4991997750390241,0.42616938378458896,6.420827686769353
0.4451297308939199,0.4954078210806232,0.4221805802341021,6.420827686769353
0.44254430880149204,0.49129287035573793,0.42319748101330773,6.420827686769353
0.43869766670589644,0.4894442092651266,0.42361093019099677,6.420827686769353
0.4363455317604045,0.4885616350307536,0.4202104695042476,6.420827686769353
0.433378993999213,0.48755692495792496,0.4157552443149026,6.420827686769353
0.4319604020565748,0.49037800341371035,0.4168377198191873,6.420827686769353
0.434219208235542,0.4878752986076391,0.4184513788819908,6.420827686769353
0.4319274192675948,0.48345445666250914,0.4242202194155175,6.420827686769353
0.43268562760204077,0.480962431560348,0.4207810851337524,6.420827686769353
0.4319200615088145,0.48283984487576787,0.41816832580170615,6.420827686769353
0.4283708186509709,0.4840082976820417,0.4241360832869227,6.420827686769353
0.4285413888283074,0.4832543051526516,0.42348411610495956,6.420827686769353
0.4250567609754701,0.48269425287838325,0.4233572594978528,6.420827686769353
0.42537965268517536,0.4800178846123318,0.42854902988936866,6.420827686769353
0.42525090447937447,0.4782249238935053,0.43377925510913773,6.420827686769353
0.42793163579578203,0.47599550313738487,0.4349632322027963,6.420827686769353
0.4275430945369105,0.47429329675668247,0.43473625927650844,6.420827686769353
0.425762544075648,0.4723506393190769,0.4305211757267358,6.420827686769353
0.4245645726720492,0.47149980389355156,0.4273516977567852,6.420827686769353
0.42541563091799617,0.4706287842644736,0.4267340609388781,6.420827686769353
0.42567217256873846,0.47107251165902825,0.424899944134959,6.420827686769353
0.4241539508414765,0.46767888163943794,0.4199189350108296,6.420827686769353
0.42614355628999573,0.46552310453152357,0.4197297695979015,6.420827686769353
0.4268464887669931,0.46493653762889037,0.4199957160775422,6.420827686769353
0.4255536627800514,0.4645763606118112,0.42079450648156386,6.420827686769353
0.42251654194357496,0.4634032534156869,0.4215543949191791,6.420827686769353
0.42147194244898856,0.45995814968372545,0.42178652141131684,6.420827686769353
0.42066719142409664,0.46106433850472234,0.42559234830188847,6.420827686769353
0.4224951289749394,0.4607420124747899,0.4227986476483103,6.420827686769353
0.4222712800838053,0.45943847886132033,0.4194732671700632,6.420827686769353
0.42011252185329795,0.4591238742247427,0.4184465421421259,6.420827686769353
0.4200017205439508,0.45920861610430647,0.415862540191039,6.420827686769353
0.41949397829982144,0.45951943759209324,0.4184322591522965,6.420827686769353
0.41899788845330477,0.4584798419697596,0.41792653866230617,6.420827686769353
0.41608449172539014,0.4599758032455367,0.4150133357930044,6.420827686769353
0.4160796849367519,0.4614186469717227,0.4190856637979396,6.420827686769353
0.4172244400251657,0.4592321072321377,0.4170863966436745,6.420827686769353
0.41882288036867976,0.456498017480923,0.4184071385821005,6.420827686769353
0.4176281427498907,0.4591013537260258,0.4177952787052805,6.420827686769353
0.4165543982138236,0.4582970108124749,0.41694205483844865,6.420827686769353
0.41525634316106635,0.45686716020005025,0.41388760366279514,6.420827686769353
0.41564094088971615,0.4559044877329435,0.4163159874623332,6.420827686769353
0.4160471929547687,0.4550645511890763,0.41518029107989013,6.420827686769353
0.4148335103721668,0.4535682716492006,0.41439178638916047,6.420827686769353
0.4134225359496971,0.4521084122176607,0.41406500550817055,6.420827686769353
0.412139539529259,0.4520616893597338,0.41169257832836675,6.420827686769353
0.4109365911378215,0.45210821182241534,0.41051144994895655,6.420827686769353
0.41018082092826563,0.45063322330551653,0.4124255890133115,6.420827686769353
0.40858892157363397,0.4517843849118566,0.4124255890133115,6.420827686769353
0.4092630109904955,0.45086486037720563,0.4124255890133115,6.420827686769353
0.40850353287532926,0.4515178302543709,0.4124255890133115,6.420827686769353
0.40789002521584433,0.4519379947948805,0.4124255890133115,6.420827686769353
0.4051962188289811,0.451468606178167,0.4124255890133115,6.420827686769353
0.40680187405087054,0.4504579099314134,0.4124255890133115,6.420827686769353
0.4085020054286967,0.4510877074779074,0.4124255890133115,6.420827686769353
0.4091395652309681,0.45091305750562055,0.4124255890133115,6.420827686769353
0.4089712920443465,0.45052102152373535,0.4124255890133115,6.420827686769353
0.4103390530217439,0.4500907759889237,0.4124255890133115,6.420827686769353
0.41102155740372837,0.44971117957395434,0.4124255890133115,6.420827686769353
0.41158455292073387,0.45120578273825096,0.4124255890133115,6.420827686769353
0.4137157304600502,0.44934849762532947,0.4124255890133115,6.420827686769353
